user	item	prediction
19	318	4.57061007591184
19	1234	4.173934445966853
22	3698	2.7850411828515487
22	3527	3.240567911583461
22	2376	2.5634674037111917
22	2046	2.9345917902927665
22	2011	2.699105946574049
22	3896	3.1505758932777894
22	1097	2.915973807072259
22	1034	3.6105635869770665
22	910	3.720627177386921
22	908	3.83733347740005
22	1884	3.727883916790877
23	2617	3.5874106182907988
23	2641	3.208539291410343
23	2642	2.1523903802599857
23	2643	1.936137292587454
23	2712	2.7111243186749867
23	3052	3.676364010628721
23	3396	3.0264093451278646
23	3525	3.101099241683233
23	3740	3.59420626396138
23	2410	2.9458768054174285
23	2973	3.307685154467992
23	2409	3.233033441942075
23	2411	2.702244401953196
23	2149	2.0166499564913325
23	2259	2.575560479926993
23	327	2.694661386995283
23	915	3.269219648710137
23	1204	3.4732169738146124
23	1222	3.3519567953039004
23	1090	3.534959993847288
23	1388	2.581131466028826
23	1958	2.7928224559931274
23	2119	2.5276217158696097
23	2148	2.7900294502275345
23	1258	3.4855192835179283
36	2617	3.760572230222392
36	2105	3.628556003929295
36	2194	4.451705263207359
36	2013	4.030478314860727
36	2273	4.032954723245482
36	2529	4.059713581365
36	2640	4.055402240820404
36	3480	4.191757532243784
36	2948	4.318924349673381
36	2989	3.86815903399389
36	3104	4.281506606877659
36	3418	4.097834859786957
36	3635	4.067411360644751
36	3702	3.9447280769698696
36	2001	3.967967251668494
36	2802	3.5410283597069574
36	1954	4.438776791064716
36	3576	4.181304561929809
36	1597	3.724262477646227
36	1608	4.135579061126756
36	260	4.913184959418539
36	368	3.828821905523763
36	507	3.957157751742328
36	541	4.558598259692735
36	555	4.339688967902998
36	592	4.085343707409129
36	610	3.939791132953632
36	292	3.721028486367304
36	1036	4.796397214816244
36	1101	4.221915595314456
36	1198	4.936584408200572
36	1221	4.691216673115982
36	1264	4.4861017116351
36	1374	4.253691478324333
36	858	4.731828737124184
36	1376	4.004310089354648
65	2431	4.7960601905082125
65	2450	3.3473446252287857
65	2470	4.321044690997161
65	2471	4.014528080322504
65	2712	3.665518503788056
65	2762	5.142450024390074
65	3005	4.501806143943787
65	2950	3.6661141389797742
65	3175	4.478536073692587
65	3534	4.170266687575816
65	3555	4.654715923695238
65	2422	3.69245761947571
65	3753	5.13735658252935
65	2858	4.367899298301468
65	2421	3.9005446612505024
65	2987	4.1373415862166025
65	2133	4.127082846405837
65	2236	4.830881328620391
65	1	4.591283830147992
65	34	3.929289561018551
65	454	4.634390028264232
65	587	4.678359607806908
