user	item	prediction
36	247	4.878496723301447
36	3786	3.429071347054803
36	3639	3.8747244675278703
36	2713	3.2363281023722625
36	2694	3.727671020181941
36	2369	3.5055849947950324
36	3174	4.016525304427645
36	1295	3.7506791914815625
36	1266	4.467017311934166
36	595	4.219120805225117
36	296	4.669685960017235
36	2269	3.266166953525073
65	2194	4.43209332201868
102	2761	3.334264261658072
102	2908	3.202904849922677
102	2863	3.5074758243030857
102	2858	3.67748526457156
102	2841	3.255066670155204
102	2763	3.195394186928347
102	2724	2.847358672376698
102	2580	3.1077325988908875
102	2722	2.754491469730428
102	2692	3.428387780966363
102	2686	3.140946450616493
102	2683	2.97400680755248
102	2947	3.1488986503868555
102	2541	3.043462312631912
102	2723	2.6704983393415564
102	2949	3.2189106894121275
102	3160	3.274251399157018
102	2987	3.354008933474548
102	3952	3.5192273321384664
102	3863	2.923693994023875
102	3798	3.021627666145918
102	3791	2.9695103920727197
102	3786	2.9385559675951103
102	3754	2.5371153925590013
102	2959	3.72048823149008
102	3713	3.882576360701973
102	3219	3.0485902459177523
102	3176	3.261383223484797
102	2502	3.5488720105608222
102	3157	2.807613795105697
102	3039	3.4675287891680364
102	2997	3.011438453559709
102	3468	3.6334748514708393
102	2485	2.988961035390226
102	2599	3.597053934180568
102	2395	3.3131270704391054
102	1095	3.416812673167549
102	1084	3.5956765284450207
102	953	3.950172223485467
102	930	3.7598129226293584
102	928	3.811255081388455
102	924	3.2319527555051546
102	1179	3.0973305095877857
102	923	3.699187905785595
102	750	3.7833173634638833
102	595	3.2317869310929277
102	555	3.1260567452578725
102	296	3.662441774208968
102	24	2.7384181652413804
102	10	3.1854301145258743
102	2396	3.4105692238382983
102	1193	3.80175987346856
102	913	3.769554747495191
102	1219	3.706956623315581
102	1207	3.975251909399387
102	2390	3.1298306782687533
102	2369	2.802116548962846
102	2337	3.031926608124788
102	2336	3.2564414922111293
102	2333	3.206793420184549
102	2070	3.6393733068314154
102	2355	3.4381408522114576
102	1952	3.6628208986195223
102	1722	3.3499218004345512
102	1513	2.9065945757919263
102	1269	3.653818688995538
102	1266	3.709876604646258
102	2054	2.693526089244628
102	1251	3.737402828600204
131	899	4.023276361129743
184	2106	3.232772619697163
184	2096	3.494092689457565
184	2087	3.573197860672808
184	2078	3.641906424998642
184	2081	3.5318778924554386
184	2054	2.903580024408619
184	2140	3.622966667680053
184	2085	3.432757694275702
184	2294	3.730558831618776
184	3639	3.354915050290622
184	2687	3.561763410632437
184	2942	3.632170697808073
184	2949	3.407485714163031
184	2990	3.0655086268120875
184	3396	4.067720333020307
184	3635	3.397018347142182
184	3791	3.0228124263094167
184	2018	3.2547968288002287
184	2355	3.647338118847381
184	1907	3.716281379207108
184	2947	3.3782114710539206
184	1722	3.5063756162534823
184	1	3.9555548250608696
184	10	3.3717950576817715
184	296	3.956302605404205
184	364	3.4359707521582403
184	551	3.380165749587692
184	1848	3.3638142231246206
184	588	3.407828924354831
184	595	3.630789663337083
184	596	3.38539194079754
184	34	4.128373627811962
184	923	4.1775045082740645
184	919	4.12073198775694
184	1380	3.8303538142618936
184	1266	3.860720395071011
184	1225	4.0902547138063365
184	1375	3.564679221723688
184	1032	3.603955762465002
184	1028	3.4943684467410545
184	1022	3.5158208800852027
184	1179	3.592112962635278
193	2020	3.440361179995863
193	2723	2.488661079954914
193	2366	2.98951862495723
193	2396	3.2677730814899832
193	2571	3.7404323678174833
193	2716	3.261764930456471
193	2791	3.3406000223379757
193	3072	3.0366643726315687
193	2968	2.902051300748098
193	2987	3.087287205065345
193	3000	3.2795499192560778
193	3361	3.3959939122864258
193	3396	3.431314996992035
193	3703	3.137907729431072
193	1957	3.046670961801111
193	2871	3.223902227122856
193	1885	3.1213004730992697
193	1199	3.141053374987779
193	1394	2.84694298851832
193	39	3.289254936277316
193	235	3.0134822149126346
193	357	3.2824124454203623
193	377	2.992703191340971
193	1748	3.156238213546537
