user	item	prediction
36	247	4.367816091954023
36	3786	3.522768670309654
36	3639	3.995850622406639
36	2713	3.28
36	2694	3.741626794258373
36	2369	3.5584158415841585
36	3174	4.06425702811245
36	1295	3.695175438596491
36	1266	4.335078534031414
36	595	4.185393258426966
36	296	4.36986301369863
36	2269	3.3577981651376145
65	2194	4.33453237410072
102	2761	3.3316953316953315
102	2908	3.2857142857142856
102	2863	3.3526570048309177
102	2858	3.67989417989418
102	2841	3.33739837398374
102	2763	3.225806451612903
102	2724	2.653198653198653
102	2580	2.92964824120603
102	2722	2.621359223300971
102	2692	3.3448275862068964
102	2686	3.193308550185874
102	2683	2.7457627118644066
102	2947	3.010178117048346
102	2541	2.8699551569506725
102	2723	2.604501607717042
102	2949	3.286472148541114
102	3160	3.311111111111111
102	2987	3.382113821138212
102	3952	3.5446153846153847
102	3863	2.730392156862745
102	3798	3.212
102	3791	2.880829015544041
102	3786	3.365853658536585
102	3754	2.621722846441948
102	2959	3.741626794258373
102	3713	3.616883116883117
102	3219	2.799472295514512
102	3176	3.303747534516765
102	2502	3.5338983050847457
102	3157	2.5726141078838176
102	3039	3.424882629107981
102	2997	2.845149253731343
102	3468	3.608076009501188
102	2485	2.724233983286908
102	2599	3.57397504456328
102	2395	3.467933491686461
102	1095	3.5189309576837418
102	1084	3.5811138014527844
102	953	4.106884057971015
102	930	3.6953907815631264
102	928	3.938172043010753
102	924	3.3299748110831238
102	1179	3.0476190476190474
102	923	3.8812351543942993
102	750	3.7175141242937855
102	595	3.2777777777777777
102	555	2.857142857142857
102	296	3.6346153846153846
102	24	2.634877384196185
102	10	3.1487179487179486
102	2396	3.381924198250729
102	1193	3.883333333333333
102	913	3.6902356902356894
102	1219	3.982683982683983
102	1207	4.058219178082192
102	2390	3.0
102	2369	2.65
102	2337	2.8372093023255816
102	2336	3.1487179487179486
102	2333	3.229299363057325
102	2070	3.5811138014527844
102	2355	3.527972027972028
102	1952	3.6346153846153846
102	1722	3.384269662921348
102	1513	2.676844783715013
102	1269	3.6346153846153846
102	1266	3.644200626959248
102	2054	2.59375
102	1251	3.664583333333333
131	899	4.064308681672026
184	2106	3.39121756487026
184	2096	3.432098765432099
184	2087	3.619230769230769
184	2078	3.616883116883117
184	2081	3.5189309576837418
184	2054	2.71866295264624
184	2140	3.6218487394957983
184	2085	3.5267857142857144
184	2294	3.7109375
184	3639	3.519015659955257
184	2687	3.5811623246492985
184	2942	3.57397504456328
184	2949	3.392156862745098
184	2990	2.92964824120603
184	3396	4.202072538860104
184	3635	3.381924198250729
184	3791	2.724233983286908
184	2018	3.300699300699301
184	2355	3.644200626959248
184	1907	3.691037735849057
184	2947	3.3511904761904763
184	1722	3.432098765432099
184	1	4.061728395061729
184	10	3.508604206500956
184	296	4.06425702811245
184	364	3.4019607843137254
184	551	3.428270042194093
184	1848	3.436241610738255
184	588	3.3907563025210083
184	595	3.4604105571847508
184	596	3.367816091954023
184	34	4.17816091954023
184	923	4.131313131313132
184	919	4.178260869565217
184	1380	3.913978494623656
184	1266	4.008
184	1225	4.064356435643564
184	1375	3.600418410041841
184	1032	3.61734693877551
184	1028	3.40272373540856
184	1022	3.4310679611650485
184	1179	3.586160108548168
193	2020	3.5318352059925093
193	2723	2.604501607717042
193	2366	2.8129496402877696
193	2396	3.3351063829787235
193	2571	3.7180722891566265
193	2716	3.3351063829787235
193	2791	3.308641975308642
193	3072	2.884955752212389
193	2968	2.700460829493088
193	2987	2.8372093023255816
193	3000	3.286472148541114
193	3361	3.382113821138212
193	3396	3.527972027972028
193	3703	3.0476190476190474
193	1957	2.718390804597701
193	2871	3.2857142857142856
193	1885	2.979220779220779
193	1199	3.225806451612903
193	1394	2.6832844574780057
