user	item	prediction
65	3821	3.393939393939394
146	778	4.212121212121212
146	1573	3.4545454545454546
146	1584	3.676767676767677
146	2393	3.727272727272727
146	2580	3.808080808080808
146	2617	3.474747474747475
146	3418	3.8484848484848486
146	3552	3.505050505050505
169	1580	3.3535353535353534
173	3547	4.03030303030303
184	3527	3.292929292929293
184	3101	3.202020202020202
184	2916	3.5353535353535355
184	1580	3.757575757575758
184	3361	3.868686868686869
184	1287	4.070707070707071
184	1275	3.878787878787879
184	50	4.2727272727272725
184	1393	3.6262626262626254
192	3535	3.090909090909091
192	3101	3.2525252525252526
192	2321	3.2222222222222223
192	3174	3.0303030303030303
192	1278	3.3535353535353534
192	1089	3.4343434343434343
192	144	3.717171717171717
192	1394	3.8484848484848486
195	2560	3.484848484848485
195	3730	4.171717171717172
195	3683	4.212121212121212
195	3386	3.8585858585858586
195	3134	4.171717171717172
195	2997	3.6262626262626254
195	2908	3.787878787878788
195	2617	3.6666666666666665
195	2402	3.0707070707070705
195	1361	4.333333333333333
195	6	3.828282828282828
195	441	3.868686868686869
195	849	2.6666666666666665
195	904	4.4646464646464645
195	2064	4.2727272727272725
195	1237	4.262626262626263
195	1248	4.101010101010101
195	1250	3.9292929292929295
195	1230	3.9696969696969697
231	2193	3.404040404040404
231	3873	3.898989898989899
231	3175	3.282828282828283
231	2997	3.525252525252525
231	2717	2.686868686868687
231	2716	3.828282828282828
231	2664	3.686868686868687
231	2599	3.686868686868687
231	1374	3.616161616161616
231	1258	3.919191919191919
231	1259	3.707070707070707
231	1225	4.0606060606060606
231	1200	3.707070707070707
231	1089	3.868686868686869
231	589	3.9292929292929295
231	541	3.828282828282828
231	260	4.101010101010101
231	1653	3.7373737373737375
237	3686	3.363636363636364
343	2302	4.282828282828283
343	2269	3.414141414141414
343	2375	3.1313131313131315
343	2249	3.888888888888889
343	3360	4.232323232323233
343	3479	4.101010101010101
343	2762	4.404040404040404
343	2080	4.333333333333333
343	2000	4.303030303030303
343	39	4.161616161616162
343	1387	4.0606060606060606
343	1350	4.141414141414141
343	1247	4.656565656565657
343	455	2.929292929292929
343	350	3.555555555555556
343	276	3.3535353535353534
343	258	2.8282828282828283
343	1801	3.949494949494949
349	2918	4.222222222222222
349	2890	3.7474747474747474
349	2985	3.090909090909091
349	2860	3.292929292929293
349	2719	2.717171717171717
349	2986	2.515151515151515
349	2889	3.333333333333333
349	3037	3.404040404040404
349	3638	3.121212121212121
349	3273	2.6262626262626263
349	3301	3.525252525252525
349	3552	3.585858585858586
349	2683	3.1616161616161618
349	3646	2.2222222222222223
349	3686	3.1313131313131315
349	3688	2.6262626262626263
349	3760	3.505050505050505
349	3210	3.4242424242424243
349	2427	3.2626262626262625
349	2502	3.5454545454545454
349	2321	3.909090909090909
349	70	2.8686868686868685
349	165	3.292929292929293
349	292	3.333333333333333
349	442	3.313131313131313
349	2338	2.5353535353535355
349	527	3.757575757575758
349	923	4.292929292929293
349	1358	4.181818181818182
349	1370	3.333333333333333
349	508	3.4343434343434343
349	1407	3.242424242424242
349	1517	3.787878787878788
349	1544	2.8585858585858586
349	1597	3.4545454545454546
349	1644	2.9393939393939394
349	1663	2.97979797979798
349	1777	3.0
349	1994	3.121212121212121
349	1393	3.494949494949495
424	3204	3.393939393939394
424	3032	3.404040404040404
424	3000	3.676767676767677
424	2952	3.676767676767677
424	2936	4.01010101010101
424	2719	2.5656565656565657
424	2788	3.646464646464647
424	2729	4.212121212121212
424	2474	3.8585858585858586
424	3272	4.0
424	2875	3.494949494949495
424	3298	3.1616161616161618
424	2454	3.676767676767677
424	3327	4.303030303030303
424	3362	4.232323232323233
424	3481	4.0
424	3504	4.252525252525253
424	3512	3.2222222222222223
424	3556	4.252525252525253
424	3744	3.474747474747475
424	3753	3.212121212121212
424	3755	3.060606060606061
424	3857	2.313131313131313
424	3895	2.9393939393939394
424	3948	3.696969696969697
424	3317	3.97979797979798
424	2346	3.555555555555556
424	3555	3.646464646464647
424	2099	3.757575757575758
424	29	4.08080808080808
424	32	4.262626262626263
424	36	3.878787878787879
424	58	3.98989898989899
424	161	3.767676767676768
424	272	4.0606060606060606
424	333	3.6666666666666665
424	2232	4.232323232323233
424	785	3.323232323232323
424	911	4.262626262626263
424	922	4.111111111111111
424	930	4.2727272727272725
424	553	3.5353535353535355
424	1081	3.393939393939394
424	2010	3.8181818181818175
424	951	3.727272727272727
424	1918	3.0505050505050506
424	1916	4.0606060606060606
424	1875	3.787878787878788
424	1648	3.3434343434343434
424	1945	4.393939393939394
424	1274	3.898989898989899
424	1256	4.03030303030303
424	1251	4.101010101010101
424	1211	4.414141414141414
424	1284	4.0
442	3317	3.828282828282828
442	3948	3.595959595959596
528	500	3.383838383838384
528	1676	2.4343434343434343
531	543	3.0505050505050506
531	3354	2.0202020202020203
549	3821	2.404040404040404
549	3952	3.585858585858586
549	3826	2.484848484848485
549	3798	3.080808080808081
549	3754	2.6161616161616164
549	3616	2.6262626262626263
549	3578	3.323232323232323
549	3565	3.111111111111111
549	3354	2.303030303030303
549	3752	2.3737373737373737
624	3896	3.767676767676768
624	3735	3.4343434343434343
624	3671	3.727272727272727
624	3468	4.101010101010101
624	3196	4.01010101010101
624	1964	3.898989898989899
624	1274	3.828282828282828
624	2023	3.282828282828283
624	1224	4.292929292929293
624	1212	4.070707070707071
624	1206	4.101010101010101
624	930	4.101010101010101
624	377	3.868686868686869
624	293	4.161616161616162
624	1252	4.393939393939394
648	3175	3.414141414141414
648	2718	3.6262626262626254
648	2759	3.939393939393939
648	2762	3.8585858585858586
648	2763	3.888888888888889
648	2770	3.949494949494949
648	2805	3.696969696969697
648	3115	3.4444444444444446
648	3176	3.7777777777777777
648	2712	3.616161616161616
648	3285	2.909090909090909
648	3298	3.787878787878788
648	3300	3.3434343434343434
648	3408	3.515151515151515
648	3510	3.676767676767677
648	3826	2.909090909090909
648	3745	3.242424242424242
648	3798	3.606060606060606
648	3203	3.5454545454545454
648	2710	3.646464646464647
648	3717	3.171717171717172
648	2692	4.070707070707071
648	2702	3.191919191919192
648	45	3.949494949494949
648	223	3.686868686868687
648	345	3.949494949494949
648	1127	4.0606060606060606
648	1200	4.040404040404041
648	1210	3.646464646464647
648	1213	4.191919191919192
648	1214	4.090909090909091
648	372	3.393939393939394
648	1690	3.5454545454545454
648	1704	3.656565656565657
648	1959	3.474747474747475
648	2289	4.555555555555555
648	2355	4.141414141414141
648	2428	3.060606060606061
648	2502	3.828282828282828
648	2683	3.9292929292929295
648	1320	3.3434343434343434
667	2003	3.191919191919192
667	1374	3.333333333333333
667	1257	3.595959595959596
667	377	3.616161616161616
667	1290	3.363636363636364
678	2096	4.070707070707071
678	3950	3.909090909090909
678	3037	3.95959595959596
678	2639	3.515151515151515
678	2413	3.707070707070707
678	2141	3.6262626262626254
678	2018	4.0
678	3363	4.212121212121212
678	1954	3.949494949494949
678	1294	4.242424242424242
678	1282	4.0
678	1221	4.252525252525253
678	1206	3.888888888888889
678	1974	3.6262626262626254
678	588	3.6666666666666665
692	3101	3.616161616161616
692	3081	3.4444444444444446
692	2891	3.828282828282828
710	1884	3.616161616161616
710	3717	2.5353535353535355
752	2423	2.3434343434343434
752	2405	2.0
752	2436	2.1818181818181817
752	2455	2.707070707070707
752	2478	2.404040404040404
752	2501	2.9494949494949494
752	2671	2.555555555555556
752	2599	3.323232323232323
752	2616	2.0
752	2621	2.141414141414141
752	2404	1.7474747474747474
752	2688	2.272727272727273
752	2735	2.393939393939394
752	2542	2.98989898989899
752	2401	2.606060606060606
752	2144	2.5656565656565657
752	2318	3.4545454545454546
752	2746	2.3737373737373737
752	1961	3.494949494949495
752	1968	3.0202020202020203
752	1974	2.3434343434343434
752	1994	2.2525252525252526
752	2011	2.555555555555556
752	2393	2.383838383838384
752	2018	2.606060606060606
752	2105	2.4343434343434343
752	2111	2.737373737373737
752	2120	2.606060606060606
752	1960	3.111111111111111
752	2273	2.505050505050505
752	2302	3.1313131313131315
752	2028	3.5353535353535355
752	2762	3.595959595959596
752	3499	2.898989898989899
752	2787	1.95959595959596
752	1923	2.5454545454545454
752	3909	1.8282828282828285
752	3882	2.525252525252525
752	3852	2.393939393939394
752	3827	2.474747474747475
752	3786	2.606060606060606
752	3704	2.333333333333333
752	3703	3.313131313131313
752	3702	2.4242424242424243
752	3608	2.474747474747475
752	3556	2.474747474747475
752	3546	2.757575757575758
752	3489	2.282828282828283
752	3452	2.393939393939394
752	3361	3.1818181818181817
752	3262	1.9494949494949492
752	3185	2.717171717171717
752	2844	2.6262626262626263
752	2871	3.212121212121212
752	2872	2.363636363636364
752	2900	2.474747474747475
752	2918	3.171717171717172
752	2952	3.404040404040404
752	2763	2.191919191919192
752	2959	3.1313131313131315
752	3060	2.525252525252525
752	3079	3.474747474747475
752	3095	3.0303030303030303
752	3148	2.505050505050505
752	3173	2.707070707070707
752	3178	3.242424242424242
752	3052	3.0505050505050506
752	1921	2.555555555555556
752	368	2.767676767676768
752	1912	3.1313131313131315
752	1135	2.080808080808081
752	1101	2.3737373737373737
752	1080	3.1313131313131315
752	1059	1.8888888888888888
752	991	2.878787878787879
752	858	3.868686868686869
752	852	1.898989898989899
752	806	2.4343434343434343
752	674	2.3737373737373737
752	605	2.727272727272727
752	589	2.8181818181818183
752	522	2.404040404040404
752	377	2.808080808080808
752	376	2.333333333333333
752	1190	3.0
752	357	3.04040404040404
752	322	2.1818181818181817
752	316	2.888888888888889
752	293	3.2222222222222223
752	282	2.929292929292929
752	165	2.171717171717172
752	161	2.696969696969697
752	112	2.505050505050505
752	86	2.404040404040404
752	45	2.4646464646464645
752	43	2.4646464646464645
752	32	3.484848484848485
752	18	2.2323232323232323
752	3	1.7474747474747474
752	1917	2.121212121212121
752	329	2.2222222222222223
752	1206	3.0202020202020203
752	236	2.060606060606061
752	1214	3.383838383838384
752	1208	3.242424242424242
752	1882	2.2222222222222223
752	1834	2.121212121212121
752	1810	3.0707070707070705
752	1799	2.333333333333333
752	1777	2.474747474747475
752	1730	2.1515151515151514
752	1694	2.404040404040404
752	1693	2.797979797979798
752	1648	3.0
752	1610	3.191919191919192
752	1573	2.878787878787879
752	1537	3.212121212121212
752	1527	2.636363636363636
752	1517	2.8585858585858586
752	1594	1.696969696969697
752	1416	2.303030303030303
752	1220	2.696969696969697
752	1230	3.404040404040404
752	1231	3.323232323232323
752	1234	3.494949494949495
752	1885	2.888888888888889
752	1266	2.9696969696969697
752	1278	3.101010101010101
752	1288	3.212121212121212
752	1265	3.3535353535353534
752	1373	1.7171717171717171
752	1374	2.272727272727273
752	1376	2.6262626262626263
752	1387	2.8181818181818183
752	1390	2.1616161616161618
752	1372	2.8383838383838382
795	2683	3.333333333333333
795	3408	3.323232323232323
840	950	3.8484848484848486
911	1283	4.404040404040404
911	1653	3.7777777777777777
911	3066	3.919191919191919
911	3408	3.727272727272727
930	2959	3.383838383838384
930	2985	2.4545454545454546
930	2987	3.3434343434343434
930	3755	2.737373737373737
930	3481	3.3737373737373737
930	2803	2.555555555555556
930	3317	3.141414141414141
930	2692	3.555555555555556
930	10	3.060606060606061
930	1653	3.01010101010101
930	1147	3.303030303030303
930	480	3.202020202020202
930	454	2.393939393939394
930	110	3.757575757575758
930	45	2.646464646464646
930	2012	2.707070707070707
937	3826	2.8686868686868685
937	3468	4.232323232323233
937	2959	4.131313131313132
937	2797	4.343434343434343
937	2403	3.939393939393939
937	2034	2.646464646464646
937	1729	4.262626262626263
937	2120	3.575757575757576
937	1466	3.646464646464647
937	1377	3.1313131313131315
937	1297	4.161616161616162
937	1257	3.95959595959596
937	1089	4.222222222222222
937	500	4.05050505050505
937	1678	4.303030303030303
943	2712	3.292929292929293
1001	2683	3.292929292929293
1010	1284	3.1515151515151514
1010	2336	2.97979797979798
1010	2693	3.0303030303030303
1010	2712	2.292929292929293
1019	3535	2.2222222222222223
1019	2952	3.0303030303030303
1019	2321	2.606060606060606
1019	1912	2.929292929292929
1019	1569	1.7272727272727273
1019	3052	2.888888888888889
1019	555	2.7777777777777777
1019	431	2.656565656565657
1019	141	2.515151515151515
1019	101	2.727272727272727
