user	item	prediction
65	2194	4.191861854817198
65	3821	3.250621367629712
157	209	3.987284120076188
157	296	3.4622358951649117
157	527	3.766755164636354
157	912	3.9658028702216006
157	1090	3.225150732509835
157	1204	3.923829015293921
157	1208	3.965810202921678
157	1217	3.953810581817781
157	1221	3.9698152801528663
157	1222	4.00109941577537
157	1263	4.00109941577537
157	1299	3.757750777751361
157	1408	3.589963476041603
157	1944	3.972268657233106
157	2019	4.101855846840327
157	2194	2.9331184760665074
157	2944	3.984136358890799
157	3062	4.004247176960759
157	3196	3.9009084644169127
157	3342	4.144904950789722
157	3519	4.096869236258928
157	3654	3.969421040353215
157	3733	3.6463804731433513
157	3753	4.144904950789722
157	3811	3.9785718521972937
164	3916	4.20939295694078
192	3949	3.8050444725828263
193	39	3.239493795416285
193	235	3.0900708829623253
193	334	3.350618746206391
193	357	3.163934656990113
193	377	3.2307988698819723
193	457	3.546118636386866
193	480	3.457180524072506
193	593	3.2294375524081227
193	952	3.707189706446016
193	955	3.519285380914683
193	1031	3.035742479285293
193	1073	3.31158104600726
193	1127	2.981739923151607
193	1162	2.4481214188566285
193	1172	3.419320914472174
193	1175	2.672825460994717
193	1197	3.2141146245366548
193	1198	3.32134319519605
193	1199	3.1056844705627817
193	1204	3.0193896377482305
193	1224	2.550110394517028
193	1225	3.2048161652556777
193	1233	3.5161006555645056
193	1264	3.462378084260823
193	1293	3.143160474143712
193	1374	3.2008707704333177
193	1394	3.143160474143712
193	1748	3.288403143155202
193	1885	3.181990148219605
193	1912	3.143160474143712
193	1914	3.2294375524081227
193	1957	2.6831563542759294
193	2020	3.0450269228590865
193	2094	3.1976967821627458
193	2099	3.202905354768123
193	2150	3.182170218166329
193	2208	3.2323036220489088
193	2366	3.422519681696241
193	2396	3.3449608575376653
193	2571	3.249254049953536
193	2716	3.320510403845208
193	2723	3.7704810736020056
193	2791	3.383651583198735
193	2871	3.357447966560497
193	2912	2.4786338957922505
193	2937	3.418649547914191
193	2968	3.0933560899181147
193	2973	3.2455742057336745
193	2987	3.3572262109957034
193	3000	3.0214158667921613
193	3019	3.5605011958461894
193	3072	3.3392952540406906
193	3088	3.41525708525551
193	3096	3.211891763738327
193	3153	3.2048161652556777
193	3267	2.981190520896503
193	3334	3.471828457652195
193	3361	3.289396805823716
193	3396	3.5141150876698424
193	3406	3.744129729737976
193	3548	3.627340310371785
193	3576	3.6386837019701
193	3703	3.1640247823217083
193	3770	3.790081798376381
193	3927	3.170860654628495
195	6	3.6056067323849104
195	126	3.640148974065729
195	330	3.924811000071669
195	441	3.793597835159532
195	849	4.02929525598497
195	910	3.796222630705663
195	1230	4.20189592911267
195	1237	4.172750080546359
195	1248	3.766980415308197
195	1361	3.7530284395541607
195	2004	3.91169860311048
195	2064	3.6712669894002232
195	2340	3.341397782627401
195	2544	3.71466720040452
195	2560	3.956846379563933
195	2585	3.201232616379056
195	2617	3.603493383292172
195	2630	4.003534992435097
195	2860	2.6365494493859987
195	2908	3.492116424558072
195	2997	3.606604084558282
195	3095	4.2088849436968285
195	3134	4.104276071294759
195	3192	3.69727401793081
195	3327	3.725300294404263
195	3386	4.0684642649105776
195	3471	3.055341241164894
195	3700	4.201641184395348
195	3730	3.204098686019841
195	3951	3.726382908247381
231	260	3.360786807465234
231	541	3.540935017186396
231	589	3.34463625483197
231	1089	3.5919033293936344
231	1200	2.9643975660847204
231	1225	3.3772646237399733
231	1258	3.6456599217143215
231	1259	3.6471880395054113
231	1374	3.427512210584923
231	1653	3.665893030535837
231	2193	3.752244765274026
231	2599	4.126090910439531
231	2664	3.400768965213431
231	2716	3.6438094635578944
231	2717	3.722575181224866
231	2997	3.345171100732986
231	3175	3.636563516189904
231	3873	3.981779140404534
237	1012	3.204098686019841
237	3686	3.2687328876213955
239	1880	3.582352931680701
306	999	3.221049113924468
306	1729	3.90823184038731
343	39	3.61574350858765
343	89	3.857347169416958
343	258	3.3549992792094647
343	276	4.033710228771134
343	302	3.9520209927326126
343	1188	3.33146878550597
343	1247	3.530762249425663
343	1350	3.876184156860032
343	1387	3.761583822061715
343	1479	3.7476428883110873
343	1487	3.954456650516272
343	1562	3.484642618377469
343	1676	4.046235722555711
343	1801	4.075602733915813
343	1894	3.7522784236825446
343	1954	4.067336681219741
343	2000	4.279362575629558
343	2080	3.712178682198028
343	2249	4.121072397899092
343	2269	4.163863907164296
343	2302	4.007171462609178
343	2321	3.499317880901456
343	2375	4.268784796144093
343	2409	4.115013534606406
343	2410	3.028885690123224
343	2411	4.289475419287879
343	2840	3.9505752884830394
343	2882	3.9785718521972937
343	3355	2.751392945684781
343	3360	3.332765785271437
343	3479	3.945975621803976
343	3863	4.196476820279209
349	70	3.6556929522039088
349	165	2.4520764767810617
349	231	3.280984042350445
349	527	3.320510403845208
349	593	3.6294097588127343
349	923	3.981411199059305
349	1358	3.233931122082068
349	1370	3.365814919473157
349	1393	3.267769822287021
349	1407	2.949689305833922
349	1466	3.456532080627282
349	1597	2.7596009190184856
349	1644	2.367175262676609
349	1663	2.394413130033419
349	1777	3.221049113924468
349	1953	3.618143443861373
349	1994	2.687668859137214
349	2338	3.317254444800893
349	2427	3.3449608575376653
349	2502	3.218852946337864
349	2719	3.1161672915022702
349	2860	4.0978806803381085
349	2889	4.144904950789722
349	2890	4.028806913949063
349	2918	4.095445103678382
349	2985	3.469621027487776
349	3037	3.3629888379076647
349	3210	2.456391852864707
349	3273	3.653297714025373
349	3301	3.469647347436433
349	3552	3.1687195645348387
349	3638	3.315308544771575
349	3646	3.2392586090059186
349	3688	3.5360928577650843
349	3760	3.244220707877735
349	3898	3.200595373454476
355	1729	3.47825529697467
424	6	3.4649333237422053
424	29	3.516678488270258
424	36	3.6362831509536258
424	161	3.664013550528601
424	254	3.94272708729688
