user	item	prediction
65	2194	3.99713965482595
157	209	3.9390341180673736
157	296	3.3558525349514667
157	527	3.515488595854819
157	912	3.839424632190725
157	1090	3.3529864648783745
157	1204	3.855027515600446
157	1208	3.566287855287465
157	1217	3.894320813025256
157	1221	3.76514615182244
157	1222	3.926150681397053
157	1263	3.936215521458844
157	1299	3.6320627139523314
157	1408	3.007448537781676
157	1944	3.766876537161546
157	2019	3.9153744718859063
157	2194	4.052555154771669
157	2944	3.6153605632205617
157	3062	3.704475082212265
157	3196	3.953599399513661
157	3342	3.602097587922522
157	3519	4.00261212988448
157	3654	3.960813166753164
157	3733	4.133954520509897
157	3753	3.9465161820717896
157	3811	3.109230056207196
164	3916	4.020048487875074
169	2937	3.4035513311926846
192	3949	3.9913008588884056
193	39	3.155027345066091
193	235	3.2849115787622973
193	334	3.323819854766774
193	357	3.116173498375466
193	377	3.238448567690212
193	457	3.653388633957753
193	480	3.272839988560299
193	593	2.4250830787209847
193	952	3.3136013802153315
193	955	3.219958228848442
193	1031	3.2703083823718404
193	1073	3.263357552963486
193	1127	2.901892518251244
193	1162	3.3052603320441305
193	1172	3.050747686530604
193	1175	2.4683671262772635
193	1197	3.1373821660314496
193	1198	3.2949716405907434
193	1199	3.1434761480039817
193	1204	2.9699393935555003
193	1224	2.6886849653146268
193	1225	3.1044976713308
193	1233	3.3636954009486
193	1264	3.337616296023742
193	1293	3.027563140098983
193	1374	3.298009103788725
193	1394	3.017687847506016
193	1748	3.2715260032255573
193	1885	2.3628264725263017
193	1912	2.995570707760375
193	1914	3.320347472989148
193	1957	3.2561871462794336
193	2020	3.274616482622543
193	2094	2.993121115123399
193	2099	3.0951333182840126
193	2150	3.123381158533674
193	2208	2.9723929636368647
193	2366	3.108701819696205
193	2396	3.317227726855268
193	2571	3.041238851700548
193	2716	3.210184623675453
193	2723	3.1461467984039
193	2791	3.6902753904121735
193	2871	3.094760922971253
193	2912	3.252014762278624
193	2937	2.8266975233919607
193	2968	2.9880138013891075
193	2973	3.1971715809274195
193	2987	3.341895372726526
193	3000	3.3569840644303524
193	3019	3.0179675264252928
193	3072	3.1380268667448243
193	3088	3.1459785071948407
193	3096	2.918536173551632
193	3153	3.3076040524492685
193	3267	3.328480922308104
193	3334	2.799497249746377
193	3361	3.397586389976947
193	3396	3.3112098504696608
193	3406	3.3993601629487515
193	3548	3.5843522146844324
193	3576	3.186667457617054
193	3703	3.717257474421949
193	3770	3.4121685655098157
193	3927	3.730520413336361
195	6	3.9322665881816583
195	910	4.2102893008608415
195	1361	4.039115558375518
195	1953	3.597623574555638
195	2004	4.073929944732256
195	2064	4.125926252101015
195	2340	3.898361367042668
195	2512	4.007127323979379
195	2630	3.6662162247594874
195	2908	3.7787488808391614
195	2997	4.045610903528571
195	3088	3.936215521458844
195	3090	4.1941881482302605
195	3095	3.888874264293448
195	3134	3.5444063951622238
195	3327	3.0363486899328067
195	3386	4.05915859040155
195	3471	3.3152433172694598
195	3951	3.9307880958004175
231	1036	4.167707760733226
231	1127	4.124448090932472
231	1196	4.235183527922562
231	1198	4.239767739181101
231	1220	4.103931924905255
231	1246	4.22989595666881
231	1286	4.167714242056684
231	1307	4.108225450233982
231	1674	3.999694846013702
231	2000	4.16333668231277
231	2110	4.170995391211609
231	2144	3.9203398330805967
231	2194	4.211104446748197
231	2248	4.21612924553467
231	2797	4.232241614465004
231	2918	4.232241614465004
231	3361	4.032808881821356
231	3397	4.237529185718755
231	3505	4.176081465658451
237	2454	3.344281548310124
237	2648	3.590802190856762
239	1880	3.431847092260972
306	999	3.2351767602428847
306	1729	3.825713211713682
306	2329	2.967657890352915
306	2683	3.7620290773932488
343	19	3.3530636610720066
343	39	4.094368012267372
343	89	4.01293370178116
343	208	4.000870233264519
343	258	3.936215521458844
343	276	3.934507291788015
343	302	3.959736897020048
343	589	3.866828858129139
343	1101	3.4114419289213305
343	1188	3.894676196347092
343	1350	3.827697746554936
343	1353	3.9187886829678686
343	1479	3.8278630592793066
343	1487	3.812507597885683
343	1517	2.9147512950371866
343	1562	3.406022925197396
343	1676	3.515437167797661
343	1801	3.216237417994138
343	1894	3.3470855956655465
343	1954	3.933967477086824
343	2000	3.1767709010536764
343	2034	3.3865882576346173
343	2080	4.063983187607135
343	2194	4.006007196321836
343	2243	3.9239882383977687
343	2249	3.3983020210591026
343	2291	3.142314652881239
343	2302	3.376204612618332
343	2321	4.089175189693025
343	2375	4.025438160318084
343	2409	3.843537920778036
343	2410	3.9735799524271354
343	2411	3.6764406558345137
343	2572	3.6809964799647874
343	2840	3.904673774786133
343	2882	3.910512570723678
343	3268	3.0163005155725644
343	3355	3.342797825488834
343	3479	3.5962447334519263
343	3670	3.9419237078387552
349	593	3.812417687696454
349	923	3.133663426857208
349	1466	3.452171517197105
349	1953	3.531551539842672
349	2186	3.952911424739549
349	2985	4.043098880899692
355	1729	3.6618500408202936
424	6	3.93366788787457
424	22	3.843372202757613
424	69	3.9203886633983696
424	89	3.323917499791923
424	176	3.403382815498156
424	232	3.7821283957989302
424	254	3.9728625357998553
424	353	3.3423145542178774
424	410	3.7892942006009593
424	509	2.679131870297953
424	529	2.712375043353879
424	574	3.960813166753164
424	599	3.710409760877333
424	647	3.949513265471025
424	688	3.369747890826709
424	707	3.8774950715335694
424	905	3.337140968901508
424	922	3.1784011111076094
424	955	3.799909206955266
424	1066	3.4017411717724118
424	1096	3.394823503657696
424	1114	3.480905270084952
424	1209	3.2657472473454088
424	1241	3.2134381006546184
424	1245	3.843064707306916
424	1274	3.7671077875988974
424	1284	3.064022714245708
424	1292	3.1519675718025773
424	1449	3.604137017667132
424	1487	3.63344194778898
424	1580	3.6179927609540288
424	1648	3.9961711591157463
424	1719	3.8063145463940526
424	1912	3.1519675718025773
424	1913	3.343715684820896
424	1922	3.5446700002486558
424	1945	3.807751244215374
424	1985	3.279964437027276
424	1986	3.9589350557350342
424	2010	4.036695517452491
424	2132	3.368551380707581
424	2541	3.3843009622048115
424	2686	3.936215521458844
424	2692	3.227628773012504
424	2719	3.8297582563000647
424	2722	3.680512882705947
424	2781	3.047939130101096
424	2936	3.439432997054165
424	2966	3.290933363631149
424	3007	3.908714328803545
424	3052	3.8240735245367694
424	3053	3.54798959823179
424	3182	3.679816963565354
424	3317	3.0730488646813776
424	3327	3.9027442396587353
424	3328	3.489087473669014
424	3340	3.950350515758125
424	3347	3.3495011176386638
424	3362	3.816330338830934
424	3422	4.01143264168614
424	3423	3.642277424181644
424	3457	3.938896611408565
424	3475	3.828572800189206
424	3504	3.77899169107523
424	3543	3.3755848053833395
424	3549	3.998102263894839
424	3556	4.00261212988448
424	3732	3.714585751132464
424	3755	3.863335708157624
424	3785	3.9511273819400174
424	3819	3.9265000396748393
424	3863	3.467852989013722
424	3882	3.535292126447502
424	3893	3.757479580500161
424	3925	3.5716571055882307
424	3948	3.6146364167848986
528	191	2.963251284096045
528	500	3.4216217619740337
528	899	2.761547268150528
528	911	3.280888585486905
528	1257	3.41585960286458
528	1676	3.3710811393338904
528	1923	3.6166266281704593
528	2501	2.364565350302972
528	2599	3.146364585082792
528	3250	3.7409288636089353
528	3439	3.1330097296500496
528	3468	2.6069350948186734
528	3791	3.5752458917663565
528	3897	3.202690560857285
531	998	2.805215986643376
531	1422	3.5957157479043214
531	3039	2.957296921022468
549	193	3.0580660962931536
549	3578	2.379279579609567
624	928	3.948217892895007
624	1178	3.803195570555501
624	1212	3.5453962167292614
624	1244	3.704556021827883
624	1245	3.857029419830558
624	2686	3.3460122664297787
624	3634	3.800745026666946
624	3723	3.574483565624471
624	3751	3.924877204059504
624	3783	3.819410878122992
