user	item	prediction
20	1240	4.354722388186166
20	1371	3.947444270173112
20	1375	3.2502691917562454
20	1468	4.668315605117927
20	1527	3.3679262094178664
20	1694	3.859821393496305
20	2641	3.904702789781452
20	2858	2.681542582678127
20	3527	3.433193791165503
20	3717	3.2020895651902976
20	3753	4.110884118854914
44	2	3.366047035494143
44	151	3.377899865832683
44	249	3.202401529065986
44	316	3.660575709227356
44	317	3.9568992574717807
44	349	3.545926134971214
44	380	2.675704894407984
44	494	3.9996586196571338
44	539	3.4271334618740936
44	543	3.8190046387347314
44	552	3.670384176616126
44	587	3.601895252738081
44	590	3.043690406185578
44	592	3.1173039737584567
44	733	3.37847777615485
44	736	3.9190360440243537
44	741	3.562700135137288
44	902	3.569984664408405
44	904	3.78070796303893
44	912	3.767657086767629
44	920	3.501122500705582
44	969	3.424192971755568
44	1073	3.480149429436011
44	1215	4.326444486477621
44	1291	3.5386968182811858
44	1339	3.968526857947194
44	1345	3.8317426145297135
44	1552	3.3950079731964595
44	1573	3.14398764245306
44	1580	3.642844815857944
44	1584	4.157643105207844
44	1645	3.5443099081065954
44	1754	3.445873636410573
44	1967	4.2766449806909055
44	2006	3.5544672279844205
44	2011	3.796304880052372
44	2017	3.27858337078024
44	2020	3.2974643518876343
44	2021	3.317995841028601
44	2043	3.4633627699703493
44	2054	4.094056697323532
44	2097	3.8206765031351946
44	2110	4.357533527286574
44	2115	4.0739784343892085
44	2133	4.015407877782994
44	2135	3.250545305969391
44	2161	4.272983222771784
44	2167	4.239716461247429
44	2193	3.7483175096149126
44	2253	3.956259422238044
44	2297	3.665745602807497
44	2311	3.736879721757569
44	2406	4.105830301438091
44	2470	3.80810022725764
44	2550	3.4617468895692567
44	2617	3.476417389952084
44	2699	4.335957375600623
44	2747	3.4559021255354168
44	2872	4.611028955208592
44	2875	4.584660003251601
44	2968	3.65770293555576
44	3000	3.834259033902241
44	3108	3.556168443606456
44	3153	3.398552963715592
44	3175	4.323022417643323
44	3251	4.099133661772164
44	3264	3.701990005893933
44	3386	3.608617766497421
44	3412	3.371994808814339
44	3466	3.382196120101612
44	3489	4.412294156847406
