user	item	prediction
65	260	5.029322452380809
65	1210	4.39754208990813
65	2628	3.828590033287873
127	111	3.98128111506104
127	1214	4.164048286467001
127	1252	4.348474916120655
127	1674	3.830396703666037
127	2871	3.97881563120608
131	930	3.4125482110582808
134	3783	3.666253348335246
146	17	3.423947497540897
146	50	3.2845105518307283
146	85	3.1879341967206254
146	224	3.6272566036616496
146	232	3.605741505800408
146	290	3.989234593670494
146	339	3.50879127010654
146	342	3.258499562699627
146	356	3.6776523779352055
146	461	3.1104278012660664
146	468	3.392353973009681
146	509	3.207993038237493
146	539	3.1495537825193387
146	597	4.021255397093222
146	778	3.8481652703307065
146	780	3.66524928306408
146	911	3.1261410681295363
146	1059	3.417711733088763
146	1228	3.3080584697671545
146	1320	3.3426750649113037
146	1573	3.5810064693470545
146	1584	3.8980545390272505
146	1597	3.52785855792731
146	1635	3.837922250677399
146	1639	4.423801305555289
146	1721	3.749564238601436
146	1722	3.193799076837778
146	1821	3.448901440566712
146	1912	3.2656994787693856
146	1959	3.414376167679224
146	1962	3.668082179548759
146	2006	3.747324662010727
146	2393	2.8194023337282736
146	2406	3.99662098654773
146	2424	3.530342398756582
146	2580	3.58737397137468
146	2617	3.464840781326512
146	2801	4.068167823322374
146	2862	3.2110119451372907
146	3097	3.6620476858423694
146	3418	3.06592117244192
146	3512	3.998415147057273
146	3552	2.7255372353292726
146	3699	3.2997631173327195
149	2248	4.346349645159635
169	372	3.239071402447953
169	783	2.574124540534738
169	1320	2.616545937830129
169	1580	3.08475587392312
173	668	3.4092395591786664
173	669	3.975856165564192
173	970	3.7159890187671896
173	971	3.7406096477107815
173	1103	3.421812828797098
173	1250	3.735478385671465
173	1939	3.991536057389264
173	1946	3.41874745697703
173	2028	4.026281150216361
173	2182	4.202107420792179
173	2238	3.9688493052420535
173	3035	4.479056899499263
173	3038	4.18555339143599
173	3192	4.317720490301208
173	3304	4.267193482881986
173	3475	4.413188936583472
173	3547	4.597834496007426
183	50	4.4769010680706245
183	647	3.7928016957970425
183	780	3.117070315740834
183	908	3.4889186655129416
183	968	4.364032220465849
183	1081	4.48004863398418
183	1265	4.07507215266404
183	1292	4.027505831981527
183	1393	3.7226041785605246
183	1395	3.861063978638186
183	1678	3.570112452406238
183	1964	3.6002625890645485
183	2076	4.174903443338922
183	2105	4.20895672979909
183	2130	4.044633910054146
183	2248	4.539797078925727
183	2463	3.722592014723329
183	2616	4.349999817766653
183	2757	3.857087151146744
183	3068	3.8879525698071
183	3101	4.355131893070277
183	3359	4.54657894357381
183	3361	3.705207678793319
183	3468	3.6718947964620288
183	3527	4.334274286967276
183	3724	3.916253674392308
184	50	3.5561089068115463
184	709	3.321311030450241
184	1275	3.427357027077436
184	1287	3.403703662388577
184	1393	3.763061286932864
184	1580	3.6629148457620575
184	2076	3.231503284986556
184	2403	3.199293378292467
184	2419	3.526254204022954
184	2463	3.1395458203994857
184	2916	3.6162436538719143
184	3101	3.860153231197736
184	3251	4.057322709108599
184	3361	3.721236141567344
184	3449	3.0327051747559985
184	3527	4.473226381936555
184	3753	3.4256477560616005
192	144	3.3603812071077
192	987	3.1319559970977044
192	1089	3.4561248533117874
192	1147	3.1322524271538
192	1278	3.3422884435285214
192	1394	3.2555913685963227
192	2321	3.4096950246810884
192	3101	3.709891858007068
192	3174	2.778275859916238
192	3535	3.4589363205116093
195	80	4.2985023962098765
195	349	4.225783236191642
195	611	4.054530919416928
195	670	4.160230862324774
195	750	3.630724967820228
195	904	4.319984509207628
195	908	3.66687464041448
195	1212	2.842262000606275
195	1216	3.981893186034241
195	1217	4.128091692845475
195	1250	2.9620058768037
195	1258	3.736697409263625
195	1300	3.0156540767481594
195	1464	4.334081440262225
