user	item	prediction
36	247	4.679350668641994
36	296	3.7659727606557887
36	595	3.96892889389104
36	1266	3.226680170306229
36	1295	3.6185991831143935
36	1701	3.212017265491486
36	2269	3.510990073575866
36	2369	3.58958240020415
36	2694	3.607968495482595
36	2713	4.533006826211738
36	3174	3.9522225948039393
36	3639	4.504205116586389
36	3786	3.0883468823670563
65	953	4.5420777629097575
131	899	4.084556980745562
146	10	3.612383390335807
146	293	3.936650024059002
146	898	3.614346081991173
146	935	3.571851579509999
146	950	3.175888317909539
146	978	4.391389036704504
146	1179	3.1436735675517555
146	1248	3.3076017583073325
146	1256	3.3216414160617638
146	1344	3.378689512563254
146	1357	3.114305742659801
146	2066	4.047216720240247
146	2366	3.613596834884059
146	2496	3.6854726270500806
146	2612	3.5925238379862074
146	2920	2.9983971853003606
146	2947	3.7755277043816537
146	2990	3.5082257798337504
146	3292	3.978577053759365
146	3435	4.157895222040425
146	3604	4.004332882674099
146	3639	3.4780658161154303
169	1081	3.5678875899581177
169	2937	3.787391416972652
184	1	3.488711532369588
184	10	3.2401086470743734
184	34	2.7627510788250014
184	262	3.461591891837033
184	296	3.592847126411622
184	317	3.580492192072622
184	364	3.7267920579654863
184	551	2.67975607351839
184	588	3.429271895347412
184	594	3.661811542019761
184	595	3.7029346324123233
184	596	2.7996657330404053
184	919	3.592617538963168
184	923	3.502614884475386
184	933	3.729592610067403
184	986	3.707445407419731
184	1022	3.777701381495362
184	1028	3.426863806557477
184	1032	3.6914911202656
184	1073	2.885501963478171
184	1097	4.102934450079233
184	1179	3.6086839504887296
184	1225	3.528710175857095
184	1266	2.863299693643463
184	1375	3.8060267597630855
184	1380	3.5799907681436784
184	1566	3.235472208943146
184	1722	3.3684759780657614
184	1848	3.128019518303691
184	1907	4.082570829353195
184	1919	3.334143546386348
184	2018	4.168086127995899
184	2054	3.4147221018755287
184	2078	3.776619842011317
184	2080	3.787226701135036
184	2081	2.563860826470345
184	2083	3.43367607223539
184	2085	3.5397663449746024
184	2087	3.9427953761020498
184	2090	3.621051580989216
184	2096	3.577485724164271
184	2106	4.056749216320755
184	2138	3.5533932972518905
184	2140	3.7505234828583873
184	2294	4.223226430613632
184	2355	3.3103339690041294
184	2687	3.92113188342849
184	2942	4.034726349407193
184	2947	3.2755679525431867
184	2949	3.7241469446603546
184	2990	3.709584889751732
184	3396	3.2969038060088844
184	3635	3.4983514961825937
184	3639	3.564422646349101
184	3751	3.5951218622917307
184	3791	3.8548607803554416
195	173	3.304687610168103
195	900	3.68585523297168
195	942	2.902698350355634
195	950	4.051145007660957
195	1090	4.034027476743466
195	1200	4.125527834237151
195	1296	2.193923393243979
195	1884	2.9735823150148386
195	1949	3.622297314986689
195	1953	3.604686046493661
195	2113	4.367621461241408
195	2174	2.602223179148736
195	2296	4.200521818353717
195	2297	2.827941702098924
195	2373	3.675750152830352
195	2488	3.006203143858183
195	2587	3.909298586279661
195	3062	3.997282206401344
195	3088	4.1131337491011495
195	3090	3.723652040740863
195	3504	3.950898423655257
195	3593	3.437357114799649
195	3658	4.133789428463476
195	3686	4.055440760118048
231	1	4.777546449189062
231	745	4.242925364447885
231	1036	4.593239877388365
231	1127	4.007394947303546
231	1196	3.3105193659878167
231	1198	4.852836613555077
231	1220	4.681288704799633
231	1246	4.409347105208928
231	1286	4.732142070942574
231	1307	4.462145433746896
231	1674	4.784796693743937
231	1974	4.381674678265017
231	1975	3.448609826463377
231	1976	4.627985607506516
231	1977	3.1130927562248507
231	1978	4.6044210700314245
231	1979	3.579699091454838
231	1980	2.690639528371744
231	1981	4.751379554511491
231	2000	4.5590922710389545
231	2110	4.3086986905649685
231	2144	4.8935108581136735
231	2194	5.009691217109458
231	2248	4.74808921893154
231	2797	3.8697783579690537
231	2918	4.58515851649553
231	2987	4.549291834777561
231	3114	3.7205191486076714
231	3361	3.5219236610387847
231	3397	3.175685552787736
231	3505	4.43523017126315
237	2081	3.1399275711406487
237	2454	3.3777595069951607
237	2648	3.70468704467472
239	17	4.262988659680086
239	58	3.794124214288881
239	293	3.866247109743009
239	318	4.253709265370154
239	1267	4.079725481244791
239	3006	3.954875138393775
306	356	3.0462790537653635
306	1097	3.1653054935947256
