user	item	prediction
36	247	4.72921073621194
36	296	3.3340141273954886
36	595	3.9488446809154594
36	1266	3.1312119759315777
36	1295	3.6637334234097336
36	1701	3.3844850177757
36	2269	3.847349116793717
36	2369	3.5972257188430827
36	2694	3.632175186919282
36	2713	4.432712275183268
36	3174	4.168672857703188
36	3639	4.672321778951398
36	3786	3.2014729650381755
65	2194	4.470956256492969
102	10	3.3479107034420523
102	24	3.010754465792832
102	296	3.2244970311075005
102	555	3.1574325469661013
102	595	3.467742623354628
102	750	3.631365196107005
102	851	3.356229109338345
102	906	3.0842341109777944
102	913	2.775716620864598
102	923	3.0647604155384167
102	924	2.6251419472392814
102	928	2.875769548839488
102	930	2.958840656666865
102	931	3.6076260271061336
102	933	3.138261711288412
102	943	3.152638616374779
102	951	3.4001898240033985
102	953	3.162246255640922
102	1084	3.4133105776702024
102	1095	2.7341914572621846
102	1097	3.213476702281946
102	1179	2.897754474943384
102	1193	3.2729263901349
102	1207	3.388294755787318
102	1219	2.9299050606381165
102	1251	2.871336576916751
102	1266	2.7726446369735345
102	1269	2.614627672234351
102	1513	2.462918129026721
102	1722	3.631321789658974
102	1952	3.154555443168569
102	2054	2.9212961673301043
102	2070	3.501386881151292
102	2206	3.424904644728917
102	2333	3.544481807654604
102	2336	3.004176599759656
102	2337	2.92676206966175
102	2355	3.0427387106082158
102	2369	3.1134088247252296
102	2390	3.4283967854526702
102	2395	3.084510642335134
102	2396	2.699995576544368
102	2398	3.2680973108444062
102	2434	3.3735097169343846
102	2485	3.3739235473638893
102	2502	2.9107959911284627
102	2541	3.0118688338067514
102	2575	3.114680959350053
102	2580	3.649723958700353
102	2599	3.693949501576665
102	2683	3.419689426792548
102	2686	3.520215440437988
102	2692	2.976760841743956
102	2700	3.4921934082000434
102	2714	3.710195446925056
102	2722	3.1303445306467594
102	2723	3.2781524307930887
102	2724	3.491910067227185
102	2761	3.434413949047612
102	2763	3.198972060303599
102	2841	3.751428801466898
102	2858	3.197682223964284
102	2863	3.145640928516771
102	2908	3.528386124838573
102	2926	2.7583238385073856
102	2935	3.1214577689963607
102	2942	3.013348004778876
102	2947	3.751995169020663
102	2949	3.0209365687916114
102	2959	3.64320747613776
102	2975	4.002937711277025
102	2987	3.4682484143378223
102	2990	3.2313853076522547
102	2997	3.0530472384912444
102	3039	3.0597249411368077
102	3157	2.647905172644554
102	3160	3.614427936713972
102	3176	3.0810391999996085
102	3219	3.02788495885626
102	3435	3.073133318234708
102	3468	3.073361553499937
102	3548	3.406077560993606
102	3580	2.591660096375297
102	3635	3.489172122063454
102	3713	3.2775779150222397
102	3754	2.735640879515533
102	3786	3.481005941833791
102	3791	3.593931314051992
102	3798	3.450521038963471
102	3863	3.7721587618036727
102	3952	3.774171825590482
131	899	3.8444290836574018
157	209	3.7168464663415537
157	296	3.767553550112198
157	527	3.554475784934758
157	912	3.733435246572675
157	1090	3.2337532870864862
157	1204	3.3255950197415864
157	1208	3.709490202341318
157	1217	3.537806691064605
157	1221	3.977760946067217
157	1222	4.014218236244482
157	1263	2.842603388758419
157	1299	3.79238501355312
157	1408	4.009493864303178
157	1944	4.122107139599377
157	2019	3.661276115344504
157	2194	3.938929985974661
157	2944	4.099419036852192
157	3062	3.678059270484419
157	3196	3.5991434903226254
157	3342	3.929523380182401
157	3519	3.5463220500097115
157	3654	4.19800927855461
157	3733	3.8993053699807128
157	3753	2.9790003348225698
157	3811	3.604260993472941
169	2937	3.57956794687985
184	1	3.164449574132392
184	10	2.889029309765029
184	34	3.70460864329314
184	262	3.767289194079323
184	296	3.4766892107209943
184	317	3.689855257147845
184	364	2.8765152110000267
184	551	3.297384609689874
184	588	3.606646611172605
184	594	3.447588204807384
184	595	3.6570972045078354
184	596	3.477758057131656
184	919	3.46457585675952
184	923	3.496816162092144
184	933	3.5171603531363504
184	986	3.395551024416809
184	1022	3.131074018557637
184	1028	3.278247989793336
184	1032	2.9729153702866387
184	1073	3.738291175663211
184	1097	3.4282280159408454
184	1179	3.137396111717105
184	1225	3.552014725480682
184	1266	2.8391010680939184
184	1375	3.372391010104915
184	1380	3.642753170196508
184	1566	3.1547381356669684
184	1722	3.191590622827424
184	1848	3.138025674884972
184	1907	3.5634835478198545
184	1919	3.138374367801394
184	2018	3.979314797553367
184	2054	3.55353229068966
184	2078	4.026182085946525
184	2080	2.6744808098591726
184	2081	3.08984761107492
184	2083	3.343759113782897
184	2085	3.962777377193966
184	2087	3.6563858481362983
184	2090	3.56492638577309
184	2096	3.9236516302062414
184	2106	4.013356097496139
184	2138	3.3860542163016194
184	2140	4.082940222776405
184	2294	3.499581296128229
184	2355	3.7021653676775848
184	2687	3.38902960848872
184	2942	3.916922889759026
184	2947	3.391203696149965
184	2949	3.550323805521509
184	2990	4.190008444185603
184	3396	3.686882558574044
184	3635	3.288680420962648
184	3639	3.615601946268282
184	3751	3.4957304351340257
184	3791	3.4054234201912763
193	39	3.091583506182357
193	235	2.6777682250781973
193	334	3.2630571127254653
193	357	3.253855566733317
193	377	3.0600933867072517
193	457	3.141660934804981
193	480	3.208303508216828
193	593	3.221042641585353
193	952	3.592552368986458
193	955	3.1944110449423206
193	1031	2.9519582054489595
193	1073	3.095147702937437
193	1127	3.061529987867599
193	1162	2.5409206879303983
193	1172	3.160815706425145
193	1175	2.608208602064537
193	1197	2.942913179199801
193	1198	3.2759266600218275
193	1199	3.0173710741194397
193	1204	2.84032216773821
193	1224	2.83847790884402
193	1225	3.039845374815626
193	1233	3.2603035820959287
193	1264	3.304883213626729
193	1293	2.7811205626947104
193	1374	3.123274097771743
193	1394	2.870977856209556
193	1748	2.8552008254025427
193	1885	3.2777905178546365
193	1912	3.0639993450342278
193	1914	3.116318478702039
193	1957	2.377162530915438
193	2020	2.7851928475432604
193	2094	2.9313242239383954
193	2099	3.1827593188391505
193	2150	2.940895097340851
193	2208	3.106687544196921
193	2366	3.260522051066796
193	2396	2.8877651814045424
193	2571	3.280980606328729
193	2716	2.8802518078881745
193	2723	3.5145491757525797
193	2791	2.853149079628188
193	2871	3.179981118420929
193	2912	3.0887333648099204
193	2937	3.3118369439271342
193	2968	2.8420980152795416
193	2973	3.184873529818435
193	2987	3.109772822705296
193	3000	2.747437358283047
193	3019	3.352131736225794
193	3072	2.9016704630597894
193	3088	3.4067908533479003
193	3096	3.280473415132412
193	3153	3.0553287836225014
193	3267	2.791364391310428
193	3334	2.7346784876870727
193	3361	3.363685759252166
193	3396	2.939872543615299
193	3406	3.2145666223149907
193	3548	3.594879682098497
193	3576	3.2443607498509985
193	3703	3.4216306637539464
193	3770	3.09530068953394
193	3927	3.621224973016246
195	173	3.568356412232984
195	900	3.84698310884888
195	910	3.999382555214359
195	942	4.586541340351774
195	1200	4.027917644252389
195	1884	4.327742700435133
195	1953	3.133999926826698
195	2004	2.3594964081443788
195	2113	3.635353876908617
195	2174	4.254596410816054
195	2296	3.285604296979916
195	2297	2.96594616563044
195	2340	3.0420152938639915
195	2373	3.822239326852828
195	2488	4.307381521153012
195	3062	3.897280316408346
195	3088	4.060202311392002
195	3090	3.438096326681082
195	3095	4.040958802701733
195	3471	2.921826293462595
195	3504	2.788844322913596
195	3593	3.610365939909488
195	3951	3.320043672475657
231	1	4.340632726071985
231	745	4.545736278961307
231	1036	4.055862376511745
231	1127	4.688286597345517
231	1196	4.929305523614834
231	1198	4.6165242081856
231	1220	4.8826839944413445
231	1246	4.441387016145766
231	1286	4.852866767634312
231	1307	4.773041822389095
231	1674	4.616582991511005
231	2000	3.956177713764255
231	2110	4.679067007227721
231	2144	4.653052527121736
231	2194	4.601089906875707
231	2248	4.75174286549142
231	2797	5.269981327320638
231	2918	5.012217450063302
231	2987	4.320775708233652
231	3114	4.557420162811342
231	3361	4.993233717771038
231	3397	4.748586551375947
231	3505	4.222068211555198
237	2454	3.4874930778540865
237	2648	3.143493689973585
306	356	3.5470481838370027
306	999	2.9769017793736814
306	1097	3.5012515780495197
306	1193	3.0512287565096923
306	2329	2.837730748317692
306	2371	3.345809901160558
306	2683	3.3830040436438504
319	899	3.830747783579876
319	2926	3.300568151568603
319	3097	3.7521991431037622
319	3635	3.559498076587017
343	19	3.1280098852798552
343	208	4.508627062122617
343	302	4.369150333369681
343	589	4.042804054638706
343	923	4.126599599949996
343	1101	3.5955369050870605
343	1188	3.146251192586034
343	1353	3.9720736636552334
343	1479	3.571687278882484
343	1487	3.10824876475568
343	1517	3.721606835928093
343	1562	2.790491190438439
343	1584	3.4546670702742275
343	1676	3.384365907177636
343	1894	3.153203648147304
343	1954	4.6837861641746
343	1962	3.6720306081779888
343	2034	3.37273438449885
343	2194	3.18895426877164
343	2243	3.059078098644142
343	2291	4.392256294394702
343	2321	4.183588123229935
343	2340	4.103907191287064
343	2409	3.8239977362786366
343	2410	4.803143643233244
343	2411	3.687900399831905
343	2572	3.7924524919746743
343	2616	3.729743918497168
343	2840	4.090577726376778
343	3268	2.982923697474531
343	3355	3.9733430572241697
343	3670	4.296297370373239
349	69	3.479995534300053
349	593	3.252889921082546
349	1222	3.794262820409462
349	1235	3.615812170814536
349	1270	4.113295967960128
349	1466	3.515078555460942
349	1953	3.7666074583982136
349	2186	3.385213763203501
349	3071	2.863002005915764
355	1729	3.4847529545254607
411	344	2.528015105146879
411	588	3.025326392888681
411	592	3.4969191981291305
411	1021	2.6996586152820177
411	1031	3.022828745610905
411	1032	2.460108245055163
411	1517	2.7565960969061183
411	1562	2.685148560298684
411	2012	2.8623820306193157
411	2071	3.0661066374895976
411	2311	2.622318832904516
411	3912	3.0430273352962773
424	6	4.087695982233701
424	17	3.4649274488398776
424	22	3.838328736259455
424	69	3.441395062338651
424	72	3.4889820073341
424	89	3.3355497072393425
424	94	3.941295322961688
424	176	3.985057784149242
424	198	3.656479479679848
424	232	3.409203788984813
424	254	2.810373121553289
424	353	4.178697307275298
424	410	3.7303086107042662
424	497	3.284561226522345
424	509	3.884516020552693
424	529	3.426439275077939
424	555	3.2728149189934865
424	599	3.599037030661833
424	647	3.262185351845213
424	707	3.295474263164982
424	901	3.2476859205534407
424	955	3.4486274762356093
424	1066	3.9074955598584022
424	1096	3.505913920493115
424	1235	3.300427352015564
424	1241	3.523134602979623
424	1245	3.1162093705106333
424	1271	3.2430097462236125
424	1292	3.8132030016575897
424	1344	4.000615585705742
424	1449	3.163021771578732
424	1487	3.046365306252328
424	1580	3.8398518994330746
424	1627	2.883181964783247
424	1719	3.4976976989603474
424	1748	3.5021732240887595
424	1785	4.191665795314292
424	1889	3.2551880137217504
424	1912	3.400694450020868
424	1913	3.940210194102271
424	1922	3.364821880804196
424	1923	3.312150913249965
424	1955	3.532746304185526
424	1985	3.475448667123985
424	1986	2.9294403744160635
424	1988	3.2687452255742357
424	2132	2.8538976058240566
424	2424	3.6249332984033984
424	2439	4.050159151498148
424	2541	3.8328159125777135
424	2580	4.044573866766935
424	2599	3.636796758434128
424	2600	3.942176042042654
424	2686	3.378374735903816
424	2692	3.409597846031843
424	2722	3.0554605738017577
424	2781	4.346399465325618
424	2841	3.9632552926144458
424	2959	3.708076262561792
424	2966	3.497104012479697
424	3007	3.254561596198435
424	3052	3.791791754429486
424	3053	3.443770611147312
424	3070	3.1107547365352963
424	3179	4.206096021495002
424	3182	3.82236060928982
424	3186	3.5718212362876867
424	3328	3.627310730526029
424	3340	3.7118006417128986
424	3347	3.705634061700761
424	3365	3.807442196708929
424	3422	3.282100651982593
424	3423	3.927598458131442
424	3457	3.5959827501474924
424	3475	3.897248846812487
424	3503	3.647042856867421
424	3518	3.33673215025465
424	3543	3.859853479440834
424	3549	4.015793883131107
424	3576	3.5164241353442875
424	3706	3.009545878454094
424	3710	3.483709537278593
424	3732	3.9707871012076303
424	3785	4.133558463999394
424	3788	4.25794290340624
424	3819	3.822785286676117
424	3863	3.953488671087331
424	3882	3.909226982652449
424	3893	3.9374968278425215
424	3925	3.701269574170796
424	3932	3.896322626966989
487	1727	3.202854334285989
496	904	3.915130355166284
