user	item	prediction
65	260	4.380704905416543
65	1210	4.30318369219084
65	2628	4.139476935229567
65	3821	3.2506545646251097
127	111	4.198594571361438
127	1214	4.216273571918659
127	1252	4.320456403092872
127	1674	4.154459362283922
127	2871	4.201296577811782
131	930	3.840428813126908
146	3552	3.805624214686381
146	3418	4.096297451580102
146	2617	3.320027632667374
146	2580	3.3215278997132107
146	2393	3.615904616227458
146	1573	3.8345612007633463
146	1584	3.6939708997286935
146	1320	2.747546294589833
146	778	4.268490277314141
146	50	4.325873109176412
146	1635	4.184400193526555
169	372	2.4101526381771783
169	1320	2.3714520870808835
169	1580	3.432609107653545
173	2028	4.322367485948164
173	3547	4.179038953152215
173	3035	4.070698375642248
173	1946	4.22292273864947
173	971	4.257770924759477
173	1250	4.303158739681101
173	668	4.199725954128792
173	1939	4.137865374807549
183	908	4.226416985665241
183	1081	3.807074277983319
183	1393	3.849860506521432
183	1678	4.228528540543607
183	2130	3.8997470671957455
183	3068	4.118167956572012
184	3527	3.4454980149754144
184	3361	3.886885436706801
184	3101	3.2036038209308213
184	2916	3.631161721180363
184	1275	3.6564661449521902
184	1393	3.4262222442738985
184	1287	4.170774123832482
184	50	4.286881145982966
184	1580	3.946281108568757
192	3101	3.000853422188009
192	3535	3.0814458919990946
192	3174	3.2588808708862067
192	2321	3.50634836486434
192	1394	3.295892110443261
192	1278	3.86478788356364
192	1089	3.6063935178755897
192	144	3.381347674510879
195	3730	4.170888478628512
195	3683	4.302689529957246
195	3429	4.179038953152215
195	2860	3.6820340898761774
195	2624	3.847731607531661
195	2617	3.4500556558674607
195	2402	2.9430211693686115
195	1258	4.236918457935654
195	2560	3.4627462968054608
195	1248	4.110149380335404
195	1250	4.302689529957246
195	441	3.839422995499445
195	849	2.3585844172007144
195	904	4.310546444938361
195	349	3.679764300378594
195	1230	4.195374310452444
195	1237	3.94386766779103
195	908	4.267160934937242
231	2193	3.248004215823033
231	3873	3.6015016183763047
231	3175	3.580241532962108
231	2997	3.608507817617701
231	2717	3.034444411920479
231	2716	3.741454174239693
231	2664	3.285762416854154
231	1653	3.810284841970848
231	1089	4.021529197653048
231	1259	4.119303796545712
231	1258	4.082497472076866
231	1225	4.283264023078094
231	1200	4.149228105370885
231	589	3.620164600354952
231	541	3.954142666283025
231	260	4.306195153185495
231	1374	3.843481775838149
237	3686	2.7395998367942744
237	2109	3.024205358922048
237	1012	2.81909923382384
343	2520	3.9991421777152336
343	3360	4.277024004519263
343	3160	4.315360723024657
343	2797	4.259713693362773
343	2792	4.01181907427029
343	2791	4.310546444938361
343	2762	4.370990730455392
343	2269	3.402508895506481
343	350	3.7595025250872713
343	1909	4.115431251447462
343	1387	4.330224400929279
343	1367	4.119113392243382
343	1269	4.325873109176412
343	1247	4.365974445785311
343	541	4.297202400974299
343	455	3.1605747317791977
343	2085	4.143840493709955
349	2986	2.2516786559564403
349	2918	4.102172985371919
349	2890	3.686107200614455
349	2683	3.2106669465458477
349	2860	3.133752219888675
349	2719	2.2752908219356165
349	2502	3.59147634337167
349	2889	3.122927648488997
349	3037	3.7266771696033767
349	3361	3.726263196811332
349	3273	2.4196795064813506
349	2427	3.0627505738796943
349	3363	3.9163011084868455
349	3552	3.322067246443911
349	3638	2.5611985678855382
349	3646	2.269229471924396
349	3686	3.00622465973026
349	3688	2.2289772625623385
349	3760	3.239854846376058
349	3210	3.769987345386396
349	2338	2.428822310621733
349	3301	3.024783759727
349	2300	3.8888748116243192
349	2321	3.683606264581344
349	18	3.1484216785786163
349	165	3.242082535027289
349	231	2.9843282798165665
349	292	3.294206950980066
349	442	2.983421419138089
349	508	3.799115624283044
349	527	4.247480409868886
