user	item	prediction
19	318	4.463262844211087
19	1234	4.112997868767637
23	327	3.184826155015006
23	915	2.992635055884626
23	1090	3.1243694022151267
23	1204	3.404108356129126
23	1222	2.66117333013991
23	1258	1.7424517864824336
23	1388	2.096066401399096
23	1958	2.800173544595179
23	2119	3.222964035091221
23	2148	2.3939542906686704
23	2149	2.56312953272617
23	2259	3.054904329184032
23	2409	3.351063132744893
23	2410	1.953767188614698
23	2411	2.415915474479513
23	2617	2.313505043653206
23	2641	3.2698665786815404
23	2642	3.689374908742829
23	2643	3.489730265712609
23	2712	3.396175623928858
23	2973	2.167428631321499
23	3052	2.777271734856937
23	3396	2.189989349329014
23	3525	2.528711815859497
23	3740	3.5046838474432818
36	260	4.018178353097812
36	292	4.03996573338355
36	368	3.66024800954558
36	507	4.426153710137192
36	541	3.9971831471831822
36	555	4.127309350412387
36	592	3.80136600858354
36	610	3.5881778541310374
36	858	4.156636409742841
36	1036	3.957555088742853
36	1101	4.152195960536773
36	1198	4.170318747448671
36	1221	4.072617430989253
36	1264	4.01387824153612
36	1374	4.045468307767361
36	1376	4.0865582473348745
36	1597	4.405450074792776
36	1608	4.474222802402767
36	1954	3.9672638292254057
36	2001	3.828638823414415
36	2013	4.603104444418493
36	2105	3.80136600858354
36	2194	3.990408181238325
36	2273	3.933497521791757
36	2529	4.592752378202703
36	2617	4.183785532964731
36	2640	4.072617430989253
36	2802	4.363867580559311
36	2948	4.589474054005544
36	2989	4.1663401594741725
36	3104	4.603104444418493
36	3418	4.558643422893234
36	3480	4.474222802402767
36	3576	4.235710458684432
36	3635	4.14599551452969
36	3702	4.474330132724488
65	592	4.42023295548508
65	1259	4.452035613211858
65	2028	4.141286968215319
65	2088	3.4370097812197957
65	2133	3.831308195811609
65	2421	3.3631845605756454
65	2422	3.1602226266207136
65	2450	4.0865582473348745
65	2470	3.3771944596124004
65	2471	4.545464787321825
65	2950	4.558643422893234
65	2987	4.152570159955844
65	3948	3.8656378715211344
80	590	4.131613809400943
89	370	4.426322035454006
89	527	2.360505275580638
89	1218	2.598983992724478
89	1704	2.5267889901839826
89	2791	3.3211169767001376
89	2792	4.388809964191589
89	3265	2.98187545135591
89	3408	4.048070183812493
89	3740	4.540832497520154
89	3868	2.4413697566511066
89	3869	2.2991390652795936
90	1	3.2566889392771574
90	12	2.9414417225572103
90	19	3.2443644874533457
90	32	3.274303726954691
90	34	3.6892279706693625
90	45	2.770322282574988
90	47	3.361564066851298
90	50	3.258799306732614
90	60	2.716275710180808
90	63	3.772144309214973
90	95	3.3558265927966118
90	110	3.009609991167943
90	112	3.2566889392771574
90	141	2.9940734449770585
90	164	3.13474535109366
90	185	3.1462518697175788
90	208	3.106540384250754
90	224	3.612182987786887
90	235	3.255018235432851
90	253	2.716275710180808
90	257	3.0865395755810963
90	281	3.1124244735823963
90	294	3.742202121986904
90	300	3.336119303523039
90	318	3.371575060107746
90	337	2.4863508404222303
90	344	3.619681482043559
90	350	3.0724357958044823
90	353	3.124559979671848
90	356	3.8675631560177575
90	367	3.1150921837069903
