user	item	prediction
19	318	4.387904066736184
19	1234	4.089644513137558
22	3698	2.7918444760550023
22	3527	3.1837769328263623
22	2376	2.7640984908657664
22	2046	2.8729181752353368
22	2011	2.8161960575386256
22	3896	3.054305663304888
22	1097	3.187809405940594
22	1034	3.4621810792503958
22	910	3.716052108633253
22	908	3.8046678635547577
22	1884	3.4516774050211065
23	2617	3.1837769328263623
23	2641	2.846244131455399
23	2642	1.8777777777777775
23	2643	1.8298507462686568
23	2712	2.459016393442623
23	3052	3.274621752783329
23	3396	3.1837769328263623
23	3525	2.8610687022900763
23	3740	3.1857718894009217
23	2410	2.459016393442623
23	2973	3.375902823374918
23	2409	2.853919694072658
23	2411	2.324451410658307
23	2149	1.8777777777777775
23	2259	2.309839497557572
23	327	2.2946372239747634
23	915	3.375902823374918
23	1204	3.673191489361702
23	1222	3.452589350838804
23	1090	3.4633461943177832
23	1388	2.308701657458564
23	1958	2.8266583229036297
23	2119	2.2933042212518195
23	2148	2.459016393442623
23	1258	3.4991229779770023
36	2617	3.734994337485844
36	2105	3.7304239401496257
36	2194	4.382410106899902
36	2013	3.968185494742518
36	2273	4.030043910330483
36	2529	4.049295774647887
36	2640	4.00350965154174
36	3480	4.046782114241406
36	2948	4.186450167973124
36	2989	3.949207202364956
36	3104	4.144161774298761
36	3418	4.037837837837838
36	3635	4.029672897196262
36	3702	4.021018593371059
36	2001	4.030043910330483
36	2802	3.4633461943177832
36	1954	4.371948998178507
36	3576	4.046782114241406
36	1597	3.754408382315359
36	1608	4.0436226749335695
36	260	4.410284070478245
36	368	3.963722397476341
36	507	3.9921135646687698
36	541	4.410284070478245
36	555	4.349806490026793
36	592	4.024099507644467
36	610	4.000590900137877
36	292	3.750531914893617
36	1036	4.410284070478245
36	1101	4.062764227642276
36	1198	4.410284070478245
36	1221	4.410284070478245
36	1264	4.387022016222479
36	1374	4.119704902427416
36	858	4.410284070478245
36	1376	4.037628970260975
65	2450	3.143154143154143
65	2470	4.273346794548208
65	2471	3.754408382315359
65	2712	3.754408382315359
65	2762	4.410284070478245
65	2858	4.409612233752048
65	3175	4.370257037943697
65	3005	4.36852723604573
65	3534	4.021018593371059
65	3555	4.387981711299804
65	3717	4.0436226749335695
65	2431	4.373676248108926
65	3753	4.410284070478245
65	2950	3.452
65	2422	3.25531914893617
65	2987	4.0708058685945145
65	2236	4.3893864013267
65	2421	3.718637067630356
65	1	4.410284070478245
65	34	4.119243421052632
65	454	4.381306425916091
65	524	4.378080755112743
65	588	4.3869610935857
65	592	4.080991047262128
65	587	4.387022016222479
65	1094	4.103140158284401
65	1259	4.409612233752048
65	1958	4.08016133098059
65	2028	4.410284070478245
65	2088	3.2708674304418985
65	2133	4.037628970260975
65	832	4.3741973146526565
68	2396	4.040919282511211
68	2064	4.021018593371059
68	2300	3.754427792915531
68	2324	4.12437585111212
68	2355	3.759103641456583
68	2657	3.1837769328263623
68	3608	3.217293474766956
68	2692	4.0708058685945145
68	2791	3.4129508662311845
68	2797	3.483163664839468
68	3421	3.1857718894009217
68	3507	3.4633461943177832
68	1966	3.759103641456583
68	2690	3.764434180138568
68	1923	3.1857718894009217
68	1307	3.981174218251436
68	1747	3.4676616915422884
68	1	4.00350965154174
68	17	4.096491228070176
68	1912	3.460481825866441
68	223	3.768804433887569
68	562	3.7690036900369
68	1073	3.7295058554698657
68	28	4.00350965154174
68	1243	3.8508979206049143
68	1265	3.7557153865913175
68	1270	3.673191489361702
68	1517	3.214957780458384
68	1639	3.713714359437492
68	1080	3.8034825870646767
74	1589	3.4559629161399075
74	3176	3.74119530416222
74	3044	3.52972626176219
74	2858	4.387981711299804
74	2583	3.949207202364956
74	1732	4.273346794548208
74	1419	4.0214847496643005
74	3741	4.108134596537079
74	869	3.1837769328263623
74	858	4.401459854014599
74	615	4.074947688795891
74	593	4.378080755112743
74	164	3.754408382315359
74	123	4.364233829124871
74	50	4.408325074331021
74	1066	4.0
76	3753	4.046782114241406
76	3783	4.382410106899902
76	3793	4.070337133155469
76	3794	3.4991229779770023
76	3916	4.152025815704554
76	3897	4.410284070478245
76	3898	3.2131661442006267
76	3744	3.693087008343266
76	3946	2.7640984908657664
76	3827	3.749792874896437
76	3717	3.2266871165644173
76	3755	3.754408382315359
76	3593	1.8298507462686568
76	3578	4.401934916446789
76	3513	3.7037933817594832
76	3510	4.040919282511211
76	3452	3.4549098196392785
76	3408	4.087152034261242
76	3328	4.108134596537079
76	3317	4.253333333333333
76	3316	3.1837769328263623
76	3300	3.677316293929712
76	3623	3.66990568733924
80	590	4.062764227642276
85	3949	4.037200330669606
85	3317	3.452589350838804
85	3005	3.412335958005249
85	2908	3.754408382315359
85	2188	2.8014388489208635
85	2706	3.706044799018104
85	2699	2.818090954522739
85	2683	3.412335958005249
85	2710	2.7918444760550023
89	3265	3.412335958005249
89	3868	2.770128354725788
89	3740	2.846244131455399
89	3408	4.3741973146526565
89	2792	2.244334975369458
89	3869	2.2933042212518195
89	1704	4.2836756004176815
89	1218	3.777142857142857
89	527	4.3893864013267
89	370	2.34656741108354
89	2791	2.981389014979573
90	2190	2.7640984908657664
90	1704	3.734354485776805
90	2273	3.1837769328263623
90	2278	3.249067661161428
90	2279	2.7640984908657664
