user	item	prediction
36	247	5.097392809781054
36	296	3.921016919173411
36	595	4.315458896148021
36	1266	3.3218559073628104
36	1295	3.69484374497774
36	1701	3.57845388056944
36	2269	3.31804661833725
36	2369	3.7166773413331513
36	2694	3.719133099650327
36	2713	4.57538507612537
36	3174	4.314149902253482
36	3639	4.789072912838283
36	3786	3.405379836414455
65	953	4.700452447581818
131	899	4.088214645350712
146	10	3.523079931033716
146	293	3.607418285856688
146	898	3.919211471918644
146	935	3.759071910279167
146	950	3.4188651558073224
146	978	4.805099353374775
146	1179	3.5207629092757764
146	1248	3.636395003422975
146	1256	3.416260690588907
146	1344	3.362616491024809
146	1357	3.1277757175937517
146	2066	3.843766243684521
146	2366	3.678110624545161
146	2496	3.539657465700329
146	2612	4.250747652850916
146	2920	4.033575804908793
146	2947	4.319019186774975
146	2990	3.0358988884985667
146	3292	3.6808588952062222
146	3435	3.758521445898943
146	3604	3.676586153009521
146	3639	4.017584816405891
169	1081	3.7688054767080255
184	1	3.562143498708166
184	10	3.153272864241928
184	34	3.518772608899768
184	262	3.709084466160095
184	296	3.499195977124967
184	317	3.236848068027172
184	364	3.788806899752004
184	551	3.683391466068738
184	588	2.96049581346872
184	594	3.1229065270590057
184	595	3.18245437070797
184	596	3.619701855821453
184	919	3.512893482867512
184	923	3.591855429472224
184	933	3.626839083400709
184	986	3.5123766849975984
184	1022	3.438007491787624
184	1028	3.3748903685147416
184	1032	3.747600545284778
184	1073	3.028091422424784
184	1097	3.8262846980780503
184	1179	3.401665022974657
184	1225	3.257721496455
184	1266	3.833839186820348
184	1375	2.986214782756889
184	1380	3.4699229613329576
184	1566	3.695123424170443
184	1722	3.1444123836076985
184	1848	3.636262227862698
184	1907	3.1143383889986835
184	1919	4.012458496389418
184	2018	3.41781974807793
184	2054	3.95489565843998
184	2078	3.5563202515071755
184	2080	4.243042467354723
184	2081	2.72957158016354
184	2083	3.179217733291293
184	2085	3.514798370051623
184	2087	3.369262228618152
184	2090	3.9764312884042967
184	2096	3.6926938642700207
184	2106	2.9964522473226625
184	2138	3.903037802362914
184	2140	3.686999456869069
184	2294	3.5768898590517386
184	2355	4.082674925880851
184	2687	3.5858670708513007
184	2942	4.102981291060768
184	2947	4.426908157083567
184	2949	3.4304868360348637
184	2990	3.294528480866429
184	3396	3.747728091082777
184	3635	3.6159785606640265
184	3639	3.538035168928941
184	3751	3.4806193856844643
184	3791	3.8813549473073232
195	173	3.2662682207498803
195	329	3.971234842451322
195	410	2.96665293160064
195	468	3.371332378738835
195	900	3.161524308253548
195	942	3.75976665892812
195	950	3.008595745445818
195	1090	2.6705461295851496
195	1183	3.689712025712846
195	1200	2.9072788318240246
195	1254	3.858129741589557
195	1296	3.981102206155663
195	1301	3.954261885207068
195	1356	2.380564647057811
195	1374	3.705786915849571
195	1375	4.203435556984723
195	1456	3.439826248437217
195	1702	3.736662969763399
195	1884	2.809713964429418
195	1949	2.8447240566384355
195	2113	3.933850045492118
195	2174	3.626581598663286
195	2247	3.01433443263685
195	2296	3.4172446502084237
195	2297	3.8377939906786342
195	2373	3.6939530130537896
195	2488	4.251400447736498
195	2587	4.140476506254666
195	2748	4.294602066456054
195	2791	3.672366729268986
195	2792	3.9643322268548262
195	2808	4.216111232121432
195	3007	3.787996944006795
195	3062	3.9193918983895566
195	3504	3.5049480069590766
195	3593	3.518630536496429
195	3658	3.683617097886223
195	3686	2.989304154617743
195	3746	2.84849951137671
195	3764	4.151203147771192
231	1	3.3879831920220527
231	745	5.334468048405979
231	1974	4.803007609689429
231	1975	3.723196130433318
231	1976	3.7728100511096954
231	1977	3.040098423109407
231	1978	5.21019822102919
231	1979	3.50127947018015
231	1980	4.098121950865002
231	1981	3.787862293985611
231	2987	5.374730833828269
231	3114	3.968518196881156
237	2081	3.660418048990799
239	17	3.907138229971816
239	58	4.130897170407713
239	293	3.915835072751422
239	318	4.042753653315877
239	1267	4.401282586106957
239	3006	3.949224669965591
306	356	4.008161590059609
306	1097	3.396032836195804
306	1193	3.585599923053356
306	2371	3.816615368607224
319	899	3.752663284532632
319	2926	2.9996928556171727
319	3097	3.3671659784297794
319	3635	3.3987259840008166
329	3317	2.4012085224803688
329	3536	3.058973546891887
329	3597	3.554091438230977
329	3826	3.1270143616819457
343	153	3.8775522257721295
343	500	3.739656290760917
343	923	4.069886858983976
343	1015	4.659429500917179
343	1569	3.442865194701082
343	1584	3.6886573912480616
343	1962	3.1400915165339365
343	2340	4.12320943168705
343	2355	3.112498855550283
343	2496	4.88350554950739
343	2498	4.207206700707805
343	2616	3.776150891924586
343	2617	3.5148665832478736
343	2918	4.131741541319691
343	3300	3.870345096472596
343	3426	3.03431116769653
343	3450	3.587183946975143
349	6	3.82828124908432
349	65	3.4688206349976656
349	69	2.791223599175374
349	111	3.20742612380881
349	135	3.869533498545069
349	145	2.8903577518496864
349	163	3.5866489558851185
349	185	3.296254792099392
349	196	2.8343033410188845
349	223	3.5124727073070794
349	288	2.744017635840642
349	413	2.7924075126117103
349	548	3.4955518277057407
349	553	3.811914645242096
349	587	2.303373711167324
349	788	4.079978408967111
349	1222	2.9425575659441865
349	1228	2.568572531719415
349	1235	3.499730041565085
349	1266	2.3472782315948773
349	1270	4.12760727265659
349	1347	2.6760066269222524
349	1717	3.341906359758973
349	1962	2.8849193637635406
349	2060	2.708061451865118
349	2167	3.976155442751272
349	2412	3.7347436408925954
349	2699	3.1352391180664343
349	3071	2.606887500536495
349	3081	2.500175713182164
349	3693	3.934228978810786
349	3785	2.956451241474982
349	3949	3.007665338892725
355	1449	3.5719631426297864
355	3536	3.047721093868909
411	344	2.6804920357243858
411	588	3.3793175422479647
411	592	2.5783339629536126
411	1021	2.8163817121971086
411	1031	2.780140251403401
411	1032	3.5246223057289403
411	1517	2.535747287407605
411	1562	2.4194312020596045
411	2012	3.20184469139742
411	2071	2.955895140897925
411	2311	2.4633946938283766
411	3326	2.8947739419353207
411	3912	3.0496778327450693
411	3916	2.942448022398773
422	1199	3.1705140750455567
422	1252	2.0300163751300624
422	1301	3.3498000852845347
422	1527	2.826531272772415
422	1617	3.132395542171037
422	2355	2.981612286960397
422	2706	3.2884594008191708
422	2710	3.4031674298051526
422	2968	3.735052158191749
422	2997	3.107475897077577
422	3005	3.4358155506640347
422	3516	4.044481805219716
422	3593	3.453462869405936
422	3863	3.1243120026322946
424	17	3.392486789758221
424	72	3.093374478381269
424	94	2.572452988923145
424	165	3.990495942825016
424	177	3.522394757084107
424	184	3.1316227118989697
424	198	3.10994069689493
424	247	3.497473456587904
424	305	3.710039374332883
424	497	3.6865892395663966
424	555	3.4210580810131024
424	562	3.5458407828728418
424	628	3.4977868646291728
424	719	3.565738948320844
424	891	3.738926477287561
424	892	3.992483079191583
424	901	3.5250509152811467
424	1059	4.1162669032833135
424	1175	3.449153431169388
424	1186	3.719142817184137
424	1188	3.7705123318119766
424	1226	4.136207950032484
424	1235	3.937922888863427
424	1268	2.8106166323012705
424	1271	2.952872834111385
424	1297	3.1939569870780784
424	1344	3.643454552774244
424	1354	2.8774961309958376
424	1627	3.275254533025106
424	1678	3.779413110041848
424	1693	3.3172125256085407
424	1748	3.560868455925535
424	1785	3.66291549302055
424	1884	3.2052336538406974
424	1889	3.559173535512243
424	1923	3.562703685037396
424	1935	4.139812364757458
424	1939	3.8002624645330303
424	1946	3.212752090847864
424	1955	2.933729688886987
424	2128	3.7449121383749264
424	2424	3.76704190385124
424	2439	3.970699343368446
424	2494	4.29750642819861
424	2580	3.079759706857804
424	2596	4.593912383786583
424	2599	4.038735750143697
424	2600	3.326764422710561
424	2770	2.954303265846339
424	2841	3.551243890576689
424	2959	3.897009907226781
424	2995	4.14103610191446
424	3005	4.088737022196814
424	3070	3.598498285489373
424	3109	3.2210669612924945
424	3179	2.7816268637079404
424	3186	3.6971366216146406
424	3194	3.8328781001289776
424	3275	3.35449041060839
424	3365	3.7845815757567496
424	3416	3.7479151035275184
424	3477	4.239889659703949
424	3503	3.82655234106591
424	3518	3.321819446204389
424	3521	3.712160057896919
424	3535	3.6703352660492174
424	3576	4.176427063211206
424	3616	2.940347660254021
424	3706	4.105025869105605
424	3710	3.5976089932029987
424	3721	4.115877915078945
424	3739	3.85632682592275
424	3788	4.05672140836643
424	3790	3.4287161381830265
424	3932	3.717980895993891
496	904	4.500009151728075
496	928	4.494540423453989
496	965	5.312529174155498
496	2208	5.084198083213735
496	2212	5.27015041432025
496	3730	5.539381980954
496	3742	4.873334645035564
518	901	4.352074958491463
518	943	4.002175899887575
518	1417	4.42591322154514
518	1722	4.233031374193788
518	2395	5.027427022734009
518	2762	3.907977837131805
518	2881	5.272500859927714
518	3067	4.718301893843959
518	3081	4.309264247133328
518	3083	3.6021701144367526
518	3185	4.573069586926607
518	3635	4.415903734900031
549	3190	2.885683796459485
549	3409	2.7832049718630687
549	3535	2.1690603123092576
549	3646	2.957305633395089
549	3824	3.012660528438877
549	3861	2.8896966405473847
549	3901	2.25810448151514
549	3948	2.377888468267272
624	32	3.3541259185932133
624	417	3.2723216956336185
