user	item	prediction
19	318	4.427828782514149
19	1234	4.120478410094512
23	3740	3.5601215869857805
23	3525	3.082015436131779
23	3396	2.9516688784518226
23	3052	3.559795450070886
23	2712	2.757080171058508
23	2643	1.9632737976674195
23	2642	2.1675458828391614
23	2641	3.219679548309873
23	2617	3.6023741933818103
23	2411	2.691744173069524
23	2410	2.93469083122652
23	2409	3.239589243068386
23	2973	3.2322981421514347
23	2149	2.0728364985484253
23	2259	2.6367671355287623
23	327	2.6896363592162205
23	915	3.19128555661779
23	1204	3.405726733046902
23	1222	3.2930792735502843
23	1090	3.5174541795577645
23	1388	2.576175789589447
23	1958	2.767619412070948
23	2119	2.611487090785102
23	2148	2.8893932548952765
23	1258	3.3897547290508503
36	2013	4.013939386271612
36	2640	3.955574478880005
36	2105	3.625673723251536
36	2194	4.337057006224571
36	2273	3.98828876993192
36	2529	4.005201974536051
36	2617	3.702627038848703
36	2802	3.4655747427745696
36	3576	4.123167786843673
36	2989	3.841089754393066
36	3104	4.149468710435192
36	3418	4.034982967168994
36	3480	4.078497888637348
36	3635	3.996096998029544
36	3702	3.874071361978565
36	2001	3.880135086785044
36	2948	4.265641110864002
36	1954	4.350889354185795
36	610	3.903432122171397
36	1597	3.645652065877398
36	260	4.863602630544789
36	292	3.65808019110231
36	368	3.739682650067046
36	507	3.916479911079168
36	541	4.471881917665724
36	1608	4.0701445046787965
36	592	3.9927148840127433
36	555	4.244426284704396
36	1036	4.646433232795143
36	1101	4.149247478424998
36	1198	4.827417916261965
36	1221	4.665212316144368
36	1264	4.3728962547121935
36	1374	4.180620031866648
36	1376	3.919484811134219
36	858	4.718812715662623
65	2470	4.301738602951745
65	3948	4.342134097693323
65	2987	3.976600351967545
65	2950	3.561514575861364
65	2471	3.9909483764389737
65	2450	3.2241097137677253
65	2422	3.5798842330616143
65	2421	3.97544634713152
65	2133	4.1722855147091416
65	2088	3.333120965347797
65	2028	4.677818205595298
65	1259	4.611084037740406
65	592	4.05794492630463
80	590	4.247464107445694
89	3869	2.0660054994189725
89	3868	2.343202228615547
89	3740	2.9270826728779924
89	3265	2.799423217453556
89	2792	2.2805411764583914
89	3408	4.643617613319371
89	1704	4.425940109603501
89	1218	3.878132868884053
89	527	4.564824598798795
89	370	2.30956164909107
89	2791	2.686531245893386
90	2395	3.7398219519365576
90	2190	2.486194463879668
90	2273	3.122491001746549
90	2278	3.282302642486391
90	2279	2.7472929969543225
90	2302	3.0354150382429457
