method,value
StochasticItemKNN,0.5631495423567779
StochasticItemKNN,0.5623702896643152
StochasticItemKNN,0.5645620124160248
StochasticItemKNN,0.5652430765926361
StochasticItemKNN,0.5628485574526473
StochasticItemKNN,0.5798849100766382
StochasticItemKNN,0.573867943458926
StochasticItemKNN,0.5819286947479404
StochasticItemKNN,0.5793001505394249
StochasticItemKNN,0.5802978331330834
StochasticItemKNN,0.5828598661403699
StochasticItemKNN,0.5828636078958349
StochasticItemKNN,0.5835701653106121
StochasticItemKNN,0.5853031151109909
StochasticItemKNN,0.5785497784555372
StochasticItemKNN,0.5629691940937822
StochasticItemKNN,0.5675332875387997
StochasticItemKNN,0.5698628471583337
StochasticItemKNN,0.5689166812108188
StochasticItemKNN,0.566172581755387
StochasticItemKNN,0.5649226459926696
StochasticItemKNN,0.5662795689645074
StochasticItemKNN,0.5625460342468025
StochasticItemKNN,0.566540032614358
StochasticItemKNN,0.5573424441936836
StochasticItemKNN,0.5471625033771202
StochasticItemKNN,0.5475555560939921
StochasticItemKNN,0.5517382215807061
StochasticItemKNN,0.5538557578038666
StochasticItemKNN,0.552787536561459
StochasticItemKNN,0.5394737274675981
StochasticItemKNN,0.5554385259756136
StochasticItemKNN,0.5479522335459822
StochasticItemKNN,0.5466631577028286
StochasticItemKNN,0.5464906242213345
StochasticItemKNN,0.5383985554593717
StochasticItemKNN,0.5330897434051136
StochasticItemKNN,0.5324048377615773
StochasticItemKNN,0.5424868796958354
StochasticItemKNN,0.5300640124069382
StochasticItemKNN,0.5283351629789543
StochasticItemKNN,0.5270887858472106
StochasticItemKNN,0.5278787303982593
StochasticItemKNN,0.5261956761612697
StochasticItemKNN,0.525386340967208
StochasticItemKNN,0.4942342076614688
StochasticItemKNN,0.4949132322855331
StochasticItemKNN,0.5013381087559894
StochasticItemKNN,0.5027564342649454
StochasticItemKNN,0.5094634224543351
StochasticItemKNN,0.4878106023804299
StochasticItemKNN,0.4891165205126694
StochasticItemKNN,0.5007840780217288
StochasticItemKNN,0.4988612951134572
StochasticItemKNN,0.4987498638286959
StochasticItemKNN,0.512144411648551
StochasticItemKNN,0.5246309194766121
StochasticItemKNN,0.520935884399671
StochasticItemKNN,0.5079529846064778
StochasticItemKNN,0.5042947268343616
StochasticItemKNN,0.5251331157395772
StochasticItemKNN,0.52456995811925
StochasticItemKNN,0.526870650947133
StochasticItemKNN,0.5247112881276692
StochasticItemKNN,0.5273381027876441
StochasticItemKNN,0.5285471789864817
StochasticItemKNN,0.5221909702758022
StochasticItemKNN,0.5260683020083174
StochasticItemKNN,0.5285060485864711
StochasticItemKNN,0.5249178134084242
StochasticItemKNN,0.5140336099311934
StochasticItemKNN,0.5288072104554294
StochasticItemKNN,0.5149400380456624
StochasticItemKNN,0.5118640169783766
StochasticItemKNN,0.5088936688500215
StochasticItemKNN,0.5007862412176239
StochasticItemKNN,0.511503955843686
StochasticItemKNN,0.5013983382426668
StochasticItemKNN,0.5081540128183689
StochasticItemKNN,0.5049747367798548
StochasticItemKNN,0.5225402651674835
StochasticItemKNN,0.5060082933378456
StochasticItemKNN,0.5100117451901683
StochasticItemKNN,0.5154110281712297
StochasticItemKNN,0.5131388769916385
StochasticItemKNN,0.5315667939035288
StochasticItemKNN,0.5390307698204015
StochasticItemKNN,0.5424311166951751
StochasticItemKNN,0.5347704059174655
StochasticItemKNN,0.5381125534926883
StochasticItemKNN,0.5013344804376051
StochasticItemKNN,0.5015736427123252
StochasticItemKNN,0.503528436555914
StochasticItemKNN,0.5036375671962205
StochasticItemKNN,0.5144645712477549
StochasticItemKNN,0.5188960803293141
StochasticItemKNN,0.5270759773357595
StochasticItemKNN,0.5211554745986157
StochasticItemKNN,0.509769384186367
StochasticItemKNN,0.5195615405978778
NMF,0.5778372894571079
NMF,0.577601117223639
NMF,0.5802064528852295
NMF,0.573138823680632
NMF,0.5755951325286817
NMF,0.58334100536841
NMF,0.5823868369884813
NMF,0.5839915218166768
NMF,0.5827820127381583
NMF,0.5841672912081403
NMF,0.5886700412981198
NMF,0.5885708024989665
NMF,0.5861050957543689
NMF,0.5861941312338484
NMF,0.5860428285051983
NMF,0.5902224286645068
NMF,0.5909597853179699
NMF,0.5898696448343895
NMF,0.5900140055760558
NMF,0.5953870068994348
NMF,0.5861613218513522
NMF,0.5872056143275974
NMF,0.5864890193590977
NMF,0.5808408410905522
NMF,0.586640743243631
NMF,0.5795435268510173
NMF,0.5834401998407428
NMF,0.5766971501682435
NMF,0.5712314228309094
NMF,0.5818865995875062
NMF,0.5743717494625262
NMF,0.574159880893846
NMF,0.5740225329842923
NMF,0.5751717993645368
NMF,0.5722106267164706
NMF,0.5629576720284928
NMF,0.563136702741616
NMF,0.5676201804925147
NMF,0.5631547915384874
NMF,0.5638216160436846
NMF,0.5545453339154313
NMF,0.5569315165650905
NMF,0.5485834492778047
NMF,0.559117551291715
NMF,0.5546071205424317
NMF,0.5390743910434878
NMF,0.5339487754228753
NMF,0.5386546794369389
NMF,0.5374992347987984
NMF,0.5414114540414438
NMF,0.5511957257645618
NMF,0.5340922845338191
NMF,0.542735538341441
NMF,0.5407771249793156
NMF,0.5487326198721525
NMF,0.5515173805859304
NMF,0.5604957544722678
NMF,0.5571771344501
NMF,0.5475618964248898
NMF,0.555295081625425
NMF,0.5350696294731945
NMF,0.5371093079320708
NMF,0.5546864482197499
NMF,0.5525757074570953
NMF,0.5387816418981448
NMF,0.5497026491976797
NMF,0.5523228955361806
NMF,0.5458485966615606
NMF,0.5381327749055265
NMF,0.5579142963360593
NMF,0.5470736606588898
NMF,0.5452056136813067
NMF,0.5382595176754135
NMF,0.5348124052976166
NMF,0.5424304967868144
NMF,0.5406352508835819
NMF,0.5334767157738195
NMF,0.5394016456560157
NMF,0.5328271418470288
NMF,0.5471781208928189
NMF,0.5496317977654374
NMF,0.5601784128877066
NMF,0.5449005552625829
NMF,0.5335032046745026
NMF,0.5547172995743397
NMF,0.5700775889803471
NMF,0.574614423649738
NMF,0.5660030446997872
NMF,0.5709022499020758
NMF,0.5674406823012028
NMF,0.5455577819814291
NMF,0.5395423473650972
NMF,0.5492082013590844
NMF,0.5648265605073202
NMF,0.5656707281816993
NMF,0.5584531939462568
NMF,0.5704123199595507
NMF,0.5450699138346394
NMF,0.5436744196755803
NMF,0.543423969645591
SVD,0.5839387669551668
SVD,0.5874258103890322
SVD,0.5866140147360831
SVD,0.5851182427980974
SVD,0.5861813773722
SVD,0.5916192261562546
SVD,0.5942744953350045
SVD,0.595729906425651
SVD,0.5923230829992214
SVD,0.5910431319434511
SVD,0.6007386329266368
SVD,0.5986085931325501
SVD,0.6027925244330322
SVD,0.5993656823692889
SVD,0.6007025814000455
SVD,0.6053690266232984
SVD,0.6047494309284385
SVD,0.6045189876057459
SVD,0.6061447041977117
SVD,0.6037547516555398
SVD,0.6053885496902937
SVD,0.5997359295925019
SVD,0.6006394293226035
